relative_humidity_2m_(%),dew_point_2m_(EEC),apparent_temperature_(EEC),precipitation_(mm),pressure_msl_(hPa),surface_pressure_(hPa),cloud_cover_(%),cloud_cover_low_(%),cloud_cover_mid_(%),cloud_cover_high_(%),vapour_pressure_deficit_(kPa),wind_speed_10m_(km_h),wind_speed_100m_(km_h),wind_direction_10m_(EE),wind_direction_100m_(EE),wind_gusts_10m_(km_h),soil_temperature_0_to_7cm_(EEC),soil_temperature_7_to_28cm_(EEC),soil_temperature_28_to_100cm_(EEC),soil_temperature_100_to_255cm_(EEC),soil_moisture_0_to_7cm_(m?_m?),soil_moisture_7_to_28cm_(m?_m?),soil_moisture_28_to_100cm_(m?_m?),soil_moisture_100_to_255cm_(m?_m?),shortwave_radiation_(W_m?),direct_radiation_(W_m?),diffuse_radiation_(W_m?),direct_normal_irradiance_(W_m?),global_tilted_irradiance_(W_m?),terrestrial_radiation_(W_m?),is_day_(),sunshine_duration_(s),time
91.0,20.4,25.2,0.07199999999999998,1012.4,988.1,33.0,35.0,4.2,0,0.22,5.1,6.0,51.0,57.0,6.675999999999997,23.1,24.9,25.0,25.0,0.212,0.152,0.176,0.27,0,0,0,0.0,0,0.0,0,0.0,2022-08-08T00:00
90.0,19.8,24.7,0.0,1012.1,987.8,34.0,36.0,2.0,0,0.26,4.4799999999999995,4.5,48.0,61.0,6.5,22.6,24.8,25.0,25.0,0.212,0.152,0.176,0.27,0,0,0,0.0,0,0.0,0,0.0,2022-08-08T01:00
89.0,19.5,24.5,0.1,1011.8,987.5,32.0,34.28,1.0,0,0.27,3.6,3.0,53.0,76.0,5.4,22.2,24.6,25.0,25.0,0.212,0.153,0.176,0.27,0,0,0,0.0,0,0.0,0,0.0,2022-08-08T02:00
88.0,19.7,25.1,0.1,1011.7,987.4,39.0,38.9,1.0,0,0.3,2.9,1.9,56.23,112.0,4.7,22.0,24.4,25.0,25.0,0.212,0.153,0.1764499999999999,0.27,0,0,0,0.0,0,0.0,0,0.0,2022-08-08T03:00
82.0,19.9,26.7,0.2,1011.9,987.7,53.0,58.0,6.14,0,0.5058,1.3,0.8,34.0,146.02,4.0,21.8,24.3,25.0,25.0,0.213,0.153,0.176,0.27,0,0,0,0.0,0,0.0,0,0.0,2022-08-08T04:00
82.32,19.9,26.7,0.1,1012.3,988.1,56.0,62.0,1.0,0,0.5,1.8,1.1,360.0,342.0,2.9,21.7,24.1,25.0,25.0,0.213,0.153,0.176,0.27,0,0,0,0.0,0,0.0,0,0.0,2022-08-08T05:00
83.0,19.9,26.6,0.2,1012.8,988.6040000000007,44.29,45.0,2.0,0,0.47,1.1,2.4,72.0,153.0,2.5,21.6,24.0,25.0,25.0,0.213,0.154,0.176,0.27,0,0,0,0.0,0,9.0,1,0.0,2022-08-08T06:00
87.0,20.9,27.3,0.1,1012.8,988.6,44.62,33.0,2.0,0,0.36,1.8,1.0,11.0,315.0,5.4,21.9,23.8,25.0,25.0,0.217,0.156,0.177,0.27,70,35,35,202.4,70,200.8,1,2953.62,2022-08-08T07:00
84.16,21.4,28.5,0.03000000000000001,1013.2,989.1,21.0,22.0,2.0,0,0.48,2.5,3.3,188.0,174.0,10.4,23.5,23.7,24.9,25.0,0.216,0.156,0.177,0.27,269,172,97,446.4,269,512.5,1,3600.0,2022-08-08T08:00
78.0,21.4,29.0,0.06399999999999996,1013.0,989.0,51.0,56.0,1.0,0,0.72,8.0,9.8,175.0,172.0,19.1,25.0,23.8,24.9,25.0,0.216,0.156,0.177,0.27,462,328,134,555.1,462,786.0,1,3600.0,2022-08-08T09:00
74.0,21.3,29.4,0.4,1012.3,988.4,41.0,46.0,7.34,0,0.91,10.9,13.8,188.0,186.0,24.1,25.9,23.9,24.9,25.0,0.217,0.156,0.177,0.27,538,341,197,452.4,538,1002.6,1,3600.0,2022-08-08T10:00
66.0,20.6,31.1,0.1,1011.1,987.3,36.0,40.0,0.0,0,1.28,12.3,15.5,185.0,184.0,28.4,27.1,24.1,24.9,25.0,0.214,0.156,0.177,0.27,740,547,193,634.1,740,1147.4,1,3600.0,2022-08-08T11:00
62.0,20.3,32.0,0.0,1010.0,986.3,54.0,60.0,0.0,0,1.47,11.4,13.8,191.0,189.0,28.4,28.1,24.4,24.9,25.0,0.21,0.155,0.177,0.27,783,549,234,603.2,783,1210.8,1,3600.0,2022-08-08T12:00
62.0,20.1,30.1,0.0,1009.6,985.9,97.0,100.0,11.0,0,1.42,12.372999999999996,15.7,192.0,189.0,27.011,28.2,24.7,24.9,25.0,0.206,0.155,0.176,0.27,561,252,309,282.1,561,1188.2,1,3600.0,2022-08-08T13:00
67.0,20.4,29.3,0.0,1008.9,985.1,68.0,63.87,12.0,0,1.19,13.0,17.3,183.0,182.0,27.4,27.8,24.9,24.9,25.0,0.204,0.155,0.176,0.27,383,156,227,191.9,383,1081.2,1,3600.0,2022-08-08T14:00
66.0,20.5,29.7,0.0,1008.8,985.0,98.0,100.0,12.0,4,1.22,11.9,15.1,180.0,179.0,27.0,27.9,25.1,24.9,25.0,0.201,0.154,0.176,0.27,466,229,237,339.5,466,897.2,1,3600.0,2022-08-08T15:00
72.9,20.7,28.1,0.1,1009.0,985.1,91.0,100.0,1.0,1,0.9,14.2,19.7,171.0,172.0,27.0,27.3,25.3,24.9,25.0,0.2,0.154,0.176,0.27,231,73,158,149.7,231,648.6,1,2691.82,2022-08-08T16:00
79.0,21.2,28.0,0.3,1009.6,985.6,91.0,100.0,1.0,1,0.65,10.1,16.0,174.0,172.0,27.4,26.4,25.4,24.9,25.0,0.201,0.154,0.176,0.27,112,42,70,158.6,112,352.4,1,2956.84,2022-08-08T17:00
83.0,20.7,27.3,0.2,1010.3,986.2,63.87,58.78,1.0,22,0.52,7.129999999999999,14.3,176.0,170.0,18.0,25.3,25.4,24.9,25.0,0.202,0.154,0.176,0.27,16,6,10,55.0,16,87.3,0,0.0,2022-08-08T18:00
85.0,20.5,26.7,0.2,1011.0,986.9,90.0,64.04,10.0,93,0.44,5.2,13.8,164.0,160.0,9.4,26.0,25.3,24.9,25.0,0.201,0.154,0.175,0.27,0,0,0,0.0,0,0.0,0,0.0,2022-08-08T19:00
87.0,21.0,26.8,0.0,1011.8,987.7,66.0,38.0,9.0,87,0.36,5.6,9.3,153.0,152.0,9.241999999999997,25.0,25.3,24.9,25.0,0.201,0.154,0.175,0.27,0,0,0,0.0,0,0.0,0,0.0,2022-08-08T20:00
89.0,21.1,26.5,0.0,1012.3,988.1,51.11,24.0,8.0,85,0.3,5.8,8.9,112.0,130.0,7.2,24.4,25.2,24.9,25.0,0.2,0.154,0.174,0.27,0,0,0,0.0,0,0.0,0,0.0,2022-08-08T21:00
90.09,20.9,26.2,0.0,1012.6,988.4,49.8,23.0,7.0,86,0.26,5.452000000000002,8.7,73.0,97.0,7.9,23.9,25.2,24.9,25.0,0.2,0.154,0.174,0.27,0,0,0,0.0,0,0.0,0,0.0,2022-08-08T22:00
92.0,20.9,25.8,0.0,1012.5,988.3,27.74,15.0,5.0,27,0.21,4.9,9.3,54.0,77.0,7.6,23.5,25.0,24.9,25.0,0.199,0.154,0.17379999999999987,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-08T23:00
88.0,20.6,25.9,0.0,1012.1,987.9,31.59,23.66,2.0,22,0.33,7.4,13.4,47.0,82.3,12.2,23.2,24.9,24.9,25.0,0.199,0.154,0.174,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-09T00:00
90.0,20.3,25.3,0.0,1011.5,987.3,29.44,19.83,1.0,24,0.25,4.7,9.8,58.0,98.0,12.2,23.0,24.8,24.9,25.0,0.199,0.154,0.174,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-09T01:00
92.0,19.6,23.4,0.0,1011.2,986.9,12.0,7.0,1.0,16,0.19,7.8,8.6,77.0,105.0,9.0,22.4,24.7,24.9,25.0,0.198,0.155,0.174,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-09T02:00
91.0,19.9,24.6,0.0,1011.1,986.8,14.0,10.0,8.0,2,0.23,4.9,9.4,54.0,88.0,9.571000000000007,22.2,24.5,24.9,25.0,0.198,0.155,0.174,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-09T03:00
91.0,19.9,24.7,0.0,1011.3,987.0,43.99,24.0,16.0,0,0.23,5.773999999999998,8.6,51.0,90.0,9.0,22.1,24.3,24.9,25.0,0.197,0.155,0.174,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-09T04:00
92.0,19.5,23.5,0.0,1011.6,987.3,23.0,22.0,5.0,0,0.19059999999999996,6.8,8.0,65.0,100.0,8.3,21.9,24.2,24.9,25.0,0.197,0.155,0.174,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-09T05:00
93.0,19.7,23.7,0.1,1012.1,987.8,38.0,37.0,6.97,0,0.17,6.4,8.1,74.0,103.0,8.3,21.7,24.0,24.9,25.0,0.197,0.155,0.174,0.269,1,0,1,0.0,1,9.8,1,0.0,2022-08-09T06:00
87.0,21.4,27.0,0.04999999999999998,1012.6,988.5,14.0,16.0,0.0,0,0.37,8.5,11.5,102.0,104.0,13.0,22.1,23.9,24.9,25.0,0.2,0.155,0.174,0.269,76,36,40,207.2,76,202.7,1,2972.71,2022-08-09T07:00
82.0,21.5,28.0,0.1,1012.7,988.7,27.0,30.0,0.0,0,0.57,10.5,13.4,128.0,126.0,21.6,23.5,23.9,24.9,25.0,0.199,0.155,0.17325999999999986,0.269,301,215,86,555.5,301,515.0,1,3600.0,2022-08-09T08:00
74.0,21.1,28.9,0.0,1012.7,988.8,37.83,39.0,0.0,0,0.9,11.8,15.0,140.0,138.0,25.2,24.9,23.9,24.9,25.0,0.198,0.155,0.173,0.269,474,339,135,571.8,474,788.8,1,3600.0,2022-08-09T09:00
66.89,20.7,30.0,0.0,1011.8,988.0,22.0,25.0,0.0,0,1.2,11.8,15.3,142.0,138.72,26.3,26.2,24.1,24.9,25.0,0.195,0.154,0.173,0.269,576,378,198,500.1,576,1005.6,1,3600.0,2022-08-09T10:00
61.0,20.2,31.7,0.017000000000000005,1010.9,987.2,16.0,15.7,1.0,0,1.51,11.8,14.8,140.0,139.0,27.0,27.5,24.3,24.9,25.0,0.192,0.154,0.173,0.269,740,539,201,623.3,740,1150.8059999999996,1,3600.0,2022-08-09T11:00
59.0,20.0,32.8,0.0,1010.1,986.4,16.0,14.0,6.0,0,1.65,10.916000000000002,13.6,145.0,143.0,27.0,28.6,24.5,24.9,25.0,0.188,0.153,0.173,0.269,815,650,165,712.5,815,1213.8,1,3600.0,2022-08-09T12:00
56.0,19.7,32.8,0.0,1009.0,985.4,7.0,0.0,12.0,0,1.83,11.7,14.8,170.76,166.0,26.3,29.3,24.8,24.9,25.0,0.185,0.152,0.172,0.269,775,606,169,677.0,775,1191.0,1,3600.0,2022-08-09T13:00
56.0,19.8,31.9,0.0,1008.0,984.4,56.82,50.0,27.0,0,1.81,12.2,15.1,182.0,180.82,26.6,29.4,25.1,24.9,25.0,0.181,0.151,0.172,0.269,638,408,230,501.0,638,1083.7,1,3600.0,2022-08-09T14:00
62.0,20.2,30.0,0.0,1007.8,984.1,37.0,23.0,27.0,0,1.46,15.2,20.2,176.86,175.0,31.3,29.0,25.4,24.9,25.0,0.179,0.15,0.172,0.269,469,268,201,396.6,469,899.2,1,3600.0,2022-08-09T15:00
70.0,20.7,28.9,0.3,1008.1,984.3,82.0,49.57,64.0,0,1.06,13.680000000000014,19.6,162.0,160.05,30.6,28.2,25.6,24.9,25.0,0.18,0.15,0.172,0.269,289,183,106,374.6,289,650.0,1,3600.0,2022-08-09T16:00
79.0,21.5,28.5,0.4,1008.9,985.0,80.32,53.35,51.0,0,0.6823999999999998,10.5,17.4,164.0,162.0,26.6,27.0,25.7,24.9,25.0,0.182,0.15,0.172,0.269,123,63,60,237.3,123,353.2,1,3600.0,2022-08-09T17:00
80.0,20.9,27.9,0.3680000000000001,1009.8,985.8,95.71,100.0,29.44,0,0.63,7.9,15.8,156.0,156.0,18.7,25.8,25.7,24.9,25.0,0.183,0.15,0.172,0.269,14,4,10,36.6,14,87.6,0,0.0,2022-08-09T18:00
87.0,21.4,27.4,0.4870000000000004,1010.7,986.6070000000007,100.0,100.0,27.0,0,0.36,5.4,14.6,138.0,140.0,12.828000000000005,25.2,25.6,24.9,25.0,0.202,0.152,0.172,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-09T19:00
87.0,21.4,27.6,0.0,1011.3,987.2,100.0,100.0,33.0,0,0.3715,4.6,11.7,129.0,133.0,10.103000000000002,24.4,25.5,24.9,25.0,0.202,0.152,0.172,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-09T20:00
90.0,21.9,27.7,0.3,1012.0,987.9,100.0,100.0,26.0,0,0.28,4.7,10.7,116.95,123.0,9.544,24.0,25.4,24.9,25.0,0.204,0.153,0.172,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-09T21:00
91.0,21.7,27.1,0.5939999999999998,1012.2,988.0,100.0,100.0,32.0,0,0.25,6.2,12.4,111.0,116.0,10.4,23.6,25.3,24.9,25.0,0.21,0.153,0.172,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-09T22:00
91.0,21.4,26.7,0.3,1012.3,988.1050000000009,100.0,99.88,27.0,0,0.25,6.5,13.0,109.0,114.0,11.2,23.3,25.1,24.9,25.0,0.213,0.153,0.172,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-09T23:00
92.0,21.3,26.5,0.0,1012.0,987.8,92.88,100.0,6.0,0,0.22,4.7,12.0,99.0,111.0,11.2,23.1,25.0,24.9,25.0,0.212,0.153,0.172,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-10T00:00
92.0,21.0,26.1,0.0,1011.3,987.1,93.0,100.0,5.0,0,0.21,4.6,12.0,108.0,111.0,7.9,22.9,24.9,24.9,25.0,0.211,0.154,0.172,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-10T01:00
91.0,21.0,26.3,0.0,1011.0,986.8,96.0,99.97,10.0,0,0.24,4.7,11.8,101.46,113.0,9.4,22.8,24.7,24.9,25.0,0.211,0.154,0.172,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-10T02:00
92.0,20.6,25.3,0.0,1010.9,986.7,92.0,100.0,4.0,0,0.22,5.488999999999999,8.8,92.69,109.0,8.203999999999995,22.5,24.6,24.9,25.0,0.21,0.154,0.172,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-10T03:00
90.0,20.6,25.8,0.0,1011.0,986.8,92.0,100.0,4.0,0,0.27,5.4,7.4,110.0,104.0,7.6,22.2,24.4,24.9,25.0,0.209,0.154,0.172,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-10T04:00
91.0,20.5,25.6,0.0,1011.3,987.1,52.0,53.0,7.0,0,0.25,4.5,6.8,61.0,87.0,6.5,21.9,24.3,24.9,25.0,0.209,0.154,0.172,0.269,0,0,0,0.0,0,0.0,0,0.0,2022-08-10T05:00
89.71,20.4,25.5,0.0,1011.9,987.7,57.0,29.0,7.0,88,0.272,4.3,6.2,48.0,83.0,5.4,21.7,24.1,24.9,25.0,0.208,0.155,0.172,0.269,1,0,1,0.0,1,10.7,1,0.0,2022-08-10T06:00
84.0,21.2,28.3,0.008,1012.1,988.0,28.0,16.0,1.0,45,0.47,1.5,3.3,104.0,96.0,6.8,21.7,24.0,24.9,25.0,0.206,0.156,0.173,0.269,76,37,39,212.0,76,204.7,1,2992.41,2022-08-10T07:00
84.0,22.0,28.5,0.08699999999999994,1012.6,988.6,62.0,57.0,1.0,32,0.5,8.9,11.5,133.0,129.93,19.1,23.6,23.9,24.9,25.0,0.206,0.156,0.173,0.269,315,243,72,625.0,315,500.14400000000006,1,3600.0,2022-08-10T08:00
81.0,22.5,29.8,0.1,1012.9,989.0,70.0,44.0,5.5,79,0.64,9.5,12.4,127.0,126.0,22.3,24.9,24.0,24.9,25.0,0.205,0.156,0.173,0.269,430,260,170,437.1,430,791.7,1,3600.0,2022-08-10T09:00
75.0,22.8,32.0,0.1309999999999999,1012.2,988.4,19.0,16.0,7.0,1,0.91,8.913,11.2,142.0,138.0,22.0,26.5,24.1,24.9,25.0,0.203,0.156,0.17315999999999987,0.269,611,435,176,574.0,611,1018.1189999999998,1,3600.0,2022-08-10T10:00
71.0,22.5,33.4,0.15899999999999992,1011.0,987.3,33.0,21.0,12.0,24,1.13,9.0,11.4,164.0,162.0,22.7,27.9,24.4,24.9,25.0,0.201,0.155,0.173,0.269,733,560,173,646.0,733,1153.7,1,3600.0,2022-08-10T11:00
68.0,22.3,33.6,0.2,1009.9,986.2229999999997,34.0,14.0,14.0,43,1.26,8.970999999999997,11.2,182.0,180.0,23.0,28.8,24.6,24.9,25.0,0.2,0.155,0.172,0.269,730,506,224,553.5,730,1216.9,1,3600.0,2022-08-10T12:00
70.0,22.0,32.5,0.3,1009.5,985.8,81.0,44.0,27.0,83,1.15,11.3,14.0,202.0,202.08,25.6,29.3,25.0,24.9,25.0,0.199,0.154,0.172,0.269,746,602,144,671.2,746,1193.8,1,3600.0,2022-08-10T13:00
75.0,22.3,30.8,0.2600000000000001,1009.6,985.8,52.0,23.0,15.0,75,0.9,10.1,12.4,163.0,163.0,25.9,28.7,25.2,24.9,25.0,0.215,0.154,0.172,0.269,517,247,270,302.7,517,1086.1,1,3600.0,2022-08-10T14:00
75.0,22.3,31.0,0.28100000000000014,1008.9,985.1,64.0,47.0,5.0,64,0.88,8.0,10.3,172.0,168.0,23.4,28.1,25.4,24.9,25.0,0.214,0.154,0.172,0.268,381,201,180,296.9,381,887.7790000000003,1,3600.0,2022-08-10T15:00
79.0,22.3,29.8,0.6490000000000002,1009.0,985.2,100.0,100.0,7.0,67,0.7,10.1,13.0,180.0,178.0,22.78100000000001,27.5,25.6,24.9,25.0,0.213,0.154,0.172,0.268,243,85,158,173.7,243,651.4,1,3410.59,2022-08-10T16:00
84.0,22.4,29.5,0.6,1009.4,985.5,100.0,100.0,38.0,68,0.53,6.7,10.5,164.0,164.0,20.5,26.7,25.7,24.9,25.0,0.217,0.154,0.172,0.268,111,54,57,203.0,111,354.0,1,3600.0,2022-08-10T17:00
91.0,22.9,29.2,1.2,1010.2,986.2,100.0,89.35,51.0,82,0.28,5.382999999999998,10.8,148.0,150.0,11.310999999999996,25.6,25.7,24.9,25.0,0.23,0.155,0.172,0.268,6,0,6,0.0,6,87.8,0,0.0,2022-08-10T18:00
91.0,22.7,29.1,1.0770000000000002,1011.1,987.1,100.0,83.0,62.0,73,0.28,3.4,9.8,148.0,147.46,10.8,26.1,25.6,24.9,25.0,0.249,0.157,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-10T19:00
92.0,22.6,28.6,1.2,1012.0,987.9,100.0,100.0,100.0,48,0.23,4.8,10.9,132.0,134.0,9.4,25.1,25.5,24.9,25.0,0.262,0.159,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-10T20:00
93.0,22.6,28.4,1.4,1012.5,988.4,100.0,92.46,100.0,2,0.21,4.3580000000000005,10.0,119.0,120.0,9.0,24.5,25.5,24.9,25.0,0.276,0.161,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-10T21:00
92.0,22.4,28.4,1.5,1012.8,988.7,100.0,87.31,100.0,8,0.22,4.145,9.0,101.0,113.0,7.9,24.2,25.4,24.9,25.0,0.288,0.164,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-10T22:00
92.0,22.0,27.5,3.1,1012.9,988.7,100.0,67.0,100.0,32,0.23,5.5,11.4,102.74,114.0,12.836000000000004,23.9,25.3,24.9,25.0,0.316,0.169,0.172,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-10T23:00
93.0,22.1,27.7,1.9,1012.7,988.5,100.0,97.0,100.0,17,0.2,4.1,9.5,75.0,99.0,9.0,23.7,25.1,24.9,25.0,0.312,0.179,0.172,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T00:00
93.0,22.0,27.3,0.4,1011.8,987.7,65.0,27.0,65.0,6,0.19,5.914000000000001,12.5,98.0,104.42,10.836000000000004,23.5,25.0,24.9,25.0,0.299,0.185,0.172,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T01:00
94.0,21.9,27.2,0.2290000000000001,1011.5,987.3,45.0,24.0,33.0,12,0.16,3.8,10.5,139.0,128.0,9.7,23.3,24.9,24.9,25.0,0.288,0.189,0.172,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T02:00
96.0,21.9,26.9,0.0,1011.2,987.0,67.0,74.0,0.0,0,0.1,3.9,8.7,124.0,128.0,6.8,23.1,24.7,24.9,25.0,0.28,0.192,0.172,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T03:00
96.0,21.7,26.3,0.0,1011.1,986.9,91.47,100.0,1.0,1,0.1,4.1949999999999985,9.5,126.0,127.0,6.1,22.9,24.6,24.9,25.0,0.275,0.194,0.172,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T04:00
93.0,21.7,27.3,0.2,1011.4,987.2,91.0,100.0,1.0,1,0.19,2.6,5.4,106.0,127.0,6.5,22.8,24.5,24.9,25.0,0.272,0.196,0.172,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T05:00
96.0,21.8,26.8,0.02900000000000001,1011.5,987.3,52.0,57.0,1.0,0,0.11,2.8,6.2,50.0,97.0,4.0,22.7,24.4,24.9,25.0,0.268,0.197,0.172,0.268,0,0,0,0.0,0,11.6,1,0.0,2022-08-11T06:00
92.0,22.5,28.7,0.14699999999999996,1011.8,987.7,17.0,12.94,11.67,7,0.24,2.4,4.7,115.11,81.0,11.9,23.2,24.3,24.9,25.0,0.239,0.173,0.173,0.268,69,34,35,193.8,69,206.8,1,3012.71,2022-08-11T07:00
87.0,22.7,29.9,0.0,1012.2,988.2040000000001,99.0,99.32,6.0,19,0.43,3.6,4.3,143.0,138.0,12.2,24.6,24.3,24.9,25.0,0.237,0.174,0.173,0.268,295,211,84,540.2,295,542.1159999999999,1,3600.0,2022-08-11T08:00
80.0,22.7,30.9,0.1,1012.2,988.3,26.0,24.4,5.0,0,0.68,5.6,7.1,153.0,148.29,16.6,26.0,24.4,24.9,25.0,0.236,0.174,0.173,0.268,446,291,155,487.6,446,794.6,1,3600.0,2022-08-11T09:00
78.0,23.2,32.4,0.09699999999999996,1011.8,988.0,26.82,18.0,14.0,0,0.81,7.3,8.9,171.0,166.0,19.8,27.2,24.5,24.9,25.0,0.233,0.174,0.17313999999999993,0.268,620,464,156,610.6,620,1011.8,1,3600.0,2022-08-11T10:00
74.0,23.2,34.0,0.1,1011.2,987.5,42.0,31.0,22.0,2,0.99,7.4,9.2,194.0,191.0,20.5,28.4,24.8,24.9,25.0,0.229,0.174,0.172,0.268,737,568,169,653.7,737,1156.9,1,3600.0,2022-08-11T11:00
74.0,22.7,32.0,0.12499999999999989,1010.5,986.7,99.7,78.0,9.0,61,0.95,10.9,13.0,186.0,185.0,24.8,28.7,25.1,24.9,25.0,0.259,0.174,0.17246000000000017,0.268,657,424,233,462.8,657,1220.0,1,3600.0,2022-08-11T12:00
79.0,23.3,32.3,0.6,1009.8,986.0,62.54,37.26,37.45,35,0.77,5.443999999999999,6.5,163.0,161.0,25.2,28.5,25.3,24.9,25.0,0.259,0.175,0.172,0.268,564,304,260,338.2,564,1196.7,1,3600.0,2022-08-11T13:00
79.08,21.7,29.3,1.4429999999999996,1009.6,985.7,100.0,96.0,69.0,73,0.69,7.258000000000001,9.2,209.0,206.0,18.4,28.0,25.5,24.9,25.0,0.291,0.176,0.172,0.268,395,163,232,199.4,395,1088.6,1,3600.0,2022-08-11T14:00
88.0,22.4,29.0,1.3090000000000004,1009.4,985.4,100.0,40.0,90.0,86,0.38,5.2,6.6,196.0,189.0,18.4,26.7,25.7,24.9,25.0,0.289,0.18,0.172,0.268,133,0,133,0.0,133,903.1,1,0.0,2022-08-11T15:00
85.0,22.7,30.1,0.3,1009.6,985.7,57.0,34.0,6.0,77,0.5003,3.8,5.1,131.0,129.0,16.2,26.4,25.7,24.9,25.0,0.282,0.183,0.172,0.268,222,49,173,99.9,222,765.8400000000005,1,1181.1102000000003,2022-08-11T16:00
88.0,22.3,28.9,2.6,1010.1,986.1,100.0,100.0,62.78,88,0.38,4.070000000000002,7.5,172.0,166.51,11.9,25.8,25.7,24.9,25.0,0.307,0.186,0.172,0.268,116,52,64,195.2,116,362.5130000000001,1,3600.0,2022-08-11T17:00
91.0,23.0,29.7,0.2,1010.5,986.5,100.0,89.76,90.0,50,0.28,2.4,5.7,153.0,145.0,10.4,25.2,25.7,24.9,25.0,0.295,0.191,0.17262,0.268,5,0,5,0.0,5,88.1,0,0.0,2022-08-11T18:00
95.0,22.9,28.7,0.8,1010.8,986.7119999999986,100.0,100.0,61.0,45,0.16,4.0,6.6,238.42,229.0,7.6,25.8,25.5,24.9,25.0,0.293,0.193,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T19:00
94.0,23.0,29.3,1.0,1011.4,987.3,99.99,100.0,100.0,44,0.17,1.1,5.0,108.0,159.0,9.4,25.1,25.5,24.9,25.0,0.295,0.197,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T20:00
96.0,23.2,29.1,0.6809999999999998,1011.8,987.7,100.0,100.0,69.0,30,0.11,3.2,7.2,153.0,153.0,5.8,24.7,25.4,24.9,25.0,0.29,0.2,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T21:00
94.0,22.9,29.0,0.521,1012.2,988.1,99.49,100.0,97.0,19,0.17,2.2,6.9,99.0,129.0,5.8,24.4,25.3,24.9,25.0,0.289,0.203,0.17293999999999993,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T22:00
95.0,22.8,28.6,0.4,1012.1,988.0,100.0,100.0,39.66,13,0.15,3.4,5.9,108.0,133.0,6.267000000000001,24.2,25.2,24.9,25.0,0.287,0.206,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T23:00
94.0,22.7,28.6,0.1,1011.8,987.7,100.0,92.0,89.0,0,0.18,2.9,7.0,97.0,111.0,5.8020000000000005,24.0,25.1,24.9,25.0,0.281,0.208,0.17291999999999993,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T00:00
90.0,22.2,28.5,0.0,1011.2,987.1,81.84,72.0,72.0,0,0.29,2.8,5.1,130.0,129.0,6.1,23.7,25.0,24.9,25.0,0.276,0.21,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T01:00
92.0,22.1,28.2,0.0,1010.7,986.6,60.0,40.0,40.0,0,0.22,1.4,2.5,360.0,82.0,3.6,23.4,24.9,24.9,25.0,0.272,0.211,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T02:00
94.0,22.1,27.6,0.049,1010.5,986.4,41.0,31.0,17.0,10,0.17,3.0,3.8,116.97,49.0,3.2,23.2,24.8,24.9,25.0,0.269,0.212,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T03:00
95.0,21.6,26.5,0.0,1010.4,986.2,40.0,33.0,12.95,0,0.13,4.2,4.8,31.0,63.0,5.0,23.0,24.7,24.9,25.0,0.265,0.213,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T04:00
95.0,21.7,26.7,0.012000000000000002,1010.6,986.4,28.0,23.59,9.0,0,0.14,4.2,4.8,31.0,63.0,5.0,22.8,24.5,24.9,25.0,0.262,0.214,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T05:00
