relative_humidity_2m_(%),dew_point_2m_(EEC),apparent_temperature_(EEC),precipitation_(mm),pressure_msl_(hPa),surface_pressure_(hPa),cloud_cover_(%),cloud_cover_low_(%),cloud_cover_mid_(%),cloud_cover_high_(%),vapour_pressure_deficit_(kPa),wind_speed_10m_(km_h),wind_speed_100m_(km_h),wind_direction_10m_(EE),wind_direction_100m_(EE),wind_gusts_10m_(km_h),soil_temperature_0_to_7cm_(EEC),soil_temperature_7_to_28cm_(EEC),soil_temperature_28_to_100cm_(EEC),soil_temperature_100_to_255cm_(EEC),soil_moisture_0_to_7cm_(m?_m?),soil_moisture_7_to_28cm_(m?_m?),soil_moisture_28_to_100cm_(m?_m?),soil_moisture_100_to_255cm_(m?_m?),shortwave_radiation_(W_m?),direct_radiation_(W_m?),diffuse_radiation_(W_m?),direct_normal_irradiance_(W_m?),global_tilted_irradiance_(W_m?),terrestrial_radiation_(W_m?),is_day_(),sunshine_duration_(s),time
78.0,23.2,31.9,0.0,1009.2,985.4,64.0,13.315562121677551,36.91098546576528,100,0.8,7.663083878379551,10.1,267.0,272.0,16.9,27.2,25.2,25.4,25.4,0.286,0.306,0.3,0.288,331,52,279,57.2,331,1271.8,1,0.0,2022-02-20T14:00
74.0,22.7,31.8,0.5,1008.8,985.1,100.0,23.0,100.0,100,0.95,8.2,10.6,255.0,260.0,20.5,27.3,25.3,25.4,25.4,0.288,0.305,0.3,0.288,349,41,308,52.9,349,1283.1759898062278,1,0.0,2022-02-20T15:00
80.0,23.1,31.7,0.0,1008.4,984.6,90.39650230907799,0.0,100.0,100,0.7,4.391911807403865,6.1,261.0,267.0,12.074679738258009,26.8,25.5,25.4,25.4,0.287,0.304,0.3,0.288,156,4,152,6.8,156,825.0,1,6.108096933690149,2022-02-20T16:00
90.0,24.6,32.7,0.1828245370347803,1008.3,984.5,88.33475255485132,0.0,100.0,100,0.33,1.0,1.5,225.0,284.0,9.4,26.5,25.6,25.4,25.4,0.286,0.303,0.3,0.288,92,2,90,5.5,92,512.0,1,0.0,2022-02-20T17:00
92.0,23.6,30.2,0.1509448650020621,1008.6,984.7,86.96309283558816,0.0,100.0,100,0.26,4.6,4.9,219.0,234.0,5.8,25.9,25.6,25.4,25.4,0.286,0.302,0.2805299289815665,0.288,20,0,20,0.0,20,166.5,1,0.0,2022-02-20T18:00
86.0,23.0,30.3,0.0,1009.2,985.3,65.0,0.0,59.0,100,0.44,4.5,7.4,299.0,284.0,7.2,26.6,26.4,25.4,25.4,0.297,0.304,0.3,0.288,0,0,0,0.0,0,0.0,0,0.0,2022-02-20T19:00
86.0,22.4,29.0,0.0,1009.9,985.9,71.0,0.0,68.0,100,0.45,7.1,12.9,300.0,294.033261002753,13.0,26.0,26.4,25.4,25.4,0.295,0.303,0.3,0.288,0,0,0,0.0,0,0.0,0,0.0,2022-02-20T20:00
87.0,21.9,28.4,0.061848560927402096,1010.3,986.3,90.0,0.0,100.0,100,0.4,5.6,12.4,310.0,287.0,11.5,25.4,26.3,25.4,25.4,0.293,0.303,0.3,0.288,0,0,0,0.0,0,0.0,0,0.0,2022-02-20T21:00
87.0,21.8,28.4,0.0,1010.6,986.5404721650027,89.2372643971752,1.0,100.0,100,0.4,4.1,7.8,345.0,304.0,8.808625936002255,25.1,26.2,25.5,25.4,0.292,0.303,0.3,0.288,0,0,0,0.0,0,0.0,0,0.0,2022-02-20T22:00
85.0,21.9,28.7,-0.005923441897038029,1010.5,986.5,90.0,0.0,100.0,100,0.46,5.5,9.8,337.0,306.0,9.7,24.9,26.1,25.5,25.4,0.291,0.302,0.3,0.288,0,0,0,0.0,0,-0.3104283768568621,0,0.0,2022-02-20T23:00
89.0,22.1,28.3,0.0,1010.3,986.2,73.0,3.0,67.0,100,0.31,4.0,7.6,333.0,315.0,9.7,24.7,25.9,25.5,25.4,0.289,0.302,0.3,0.288,0,0,0,0.0,0,0.0,0,0.0,2022-02-21T00:00
89.47334485780843,22.0,27.9,0.0,1010.0,985.9,41.0,2.0,15.0,100,0.31,5.6,9.8,315.0,298.0,9.760475486272437,24.5,25.8,25.5,25.4,0.288,0.301,0.3,0.288,0,0,0,0.0,0,0.0,0,0.0,2022-02-21T01:00
91.0,21.9,27.3,0.0,1009.5,985.4,38.27787542419773,7.0,5.0,100,0.26,7.1,10.7,336.0,310.0,11.5,24.3,25.7,25.5,25.4,0.287,0.301,0.3,0.288,0,0,0,0.0,0,0.0,0,0.0,2022-02-21T02:00
90.0,21.9,27.6,0.0,1009.4,985.4,52.0,11.0,20.0,100,0.3,6.9,10.9,332.0,314.0,12.2,24.2,25.6,25.5,25.4,0.286,0.3,0.3,0.288,0,0,0,0.0,0,0.0,0,0.0,2022-02-21T03:00
89.0,21.8,27.2,0.10831262679129933,1009.5,985.4482381917985,72.98198993995753,8.0,60.0,100,0.33,8.084823166581291,14.5,332.0,325.0,15.1,24.1,25.4,25.5,25.4,0.286,0.3,0.3,0.288,0,0,0,0.0,0,0.0,0,0.0,2022-02-21T04:00
86.0,21.4,26.9,0.0,1009.6,985.6,40.0,2.0,14.0,100,0.4,10.168797482792417,18.4,329.0,325.0,17.6,24.1,25.3,25.5,25.4,0.285,0.299,0.3,0.288,0,0,0,0.0,0,0.0,0,0.0,2022-02-21T05:00
86.0,21.3,27.1,0.0,1009.9,985.8,42.0,4.0,14.0,100,0.41,8.2,16.1,337.0,331.0,17.6,24.0,25.2,25.5,25.4,0.284,0.299,0.3,0.288,2,0,2,0.0,2,34.25786229273206,1,0.0,2022-02-21T06:00
92.0,23.2,29.5,0.0,1010.6,986.6,32.0,1.0,2.0,100,0.26,5.5,9.0,281.0,284.2608614714128,13.3,24.4,25.0,25.5,25.4,0.301,0.302,0.3,0.288,76,11,65,57.4,76,258.3,1,0.0,2022-02-21T07:00
86.0,23.2,30.6,0.0,1011.0,987.1,31.0,0.0,1.0,100,0.46409643058499567,5.6,7.7,297.0,307.0,13.7,25.3,25.0,25.5,25.4,0.299,0.302,0.3,0.288,262,93,169,217.8,262,597.5,1,3607.976475911789,2022-02-21T08:00
82.0,23.5,31.9,0.0,1011.0,987.2,32.0,0.0,3.0,100,0.64,5.5,7.1,293.0,300.0,15.5,26.6,25.1,25.4,25.4,0.296,0.301,0.3,0.288,476,220,256,342.6,476,898.5,1,3600.0,2022-02-21T09:00
76.0,23.6,34.5,0.043359327832268424,1010.5,986.8,42.95801134496512,14.0,4.0,100,0.91,6.2,7.4,249.0,256.0,19.4,28.1,25.3,25.4,25.4,0.293,0.3,0.3,0.288,770,570,200,699.3,770,1140.5,1,3600.0,2022-02-21T10:00
77.0,23.9,34.2,0.1,1010.5,986.8,43.0,12.0,4.835597314975082,100,0.8853663183121927,6.3,7.7,211.0,217.0,19.8,28.8,25.6,25.4,25.4,0.29,0.299,0.299,0.288,663,273,390,292.2,663,1307.2,1,3600.0,2022-02-21T11:00
80.0,23.5,32.4,5.8,1009.9,986.1,53.3063397375977,15.0,14.0,100,0.72,6.4386547676733255,7.7,218.0,217.0,21.2,28.8,25.8,25.4,25.4,0.355,0.3,0.299,0.289,585,189,396,190.6,585,1387.2,1,3601.446530981481,2022-02-21T12:00
86.0,23.0,30.4,9.61967783970131,1010.0,986.1,79.08832758165151,44.031413357001945,15.0,100,0.46,4.6,4.9,219.0,216.0,19.8,28.1,26.1,25.4,25.4,0.373,0.322,0.299,0.289,334,16,318,16.3,334,1374.9,1,0.0,2022-02-21T13:00
87.0,22.4,28.1,0.2,1009.3,985.3,54.0,22.0,7.0,100,0.41,12.2,17.3,315.0,315.0,24.5,26.8,26.1,25.5,25.4,0.344,0.33,0.3,0.289,203,5,198,5.5,203,1271.3,1,0.0,2022-02-21T14:00
81.0,22.8,29.9,0.0,1008.7,984.9,35.80474066158895,2.0,0.0,100,0.66,12.557844885109951,17.3,308.0,313.0,25.2,27.1,26.2,25.5,25.4,0.333,0.33,0.29923570768990726,0.289,432,83,349,107.2,432,1083.3,1,1415.71,2022-02-21T15:00
79.0,22.7,30.5,0.0408559569100157,1008.4,984.6,33.054157412487996,0.0,5.0,100,0.74,10.5,13.5,301.0,304.0,25.2,27.3,26.3,25.5,25.4,0.325,0.329,0.301,0.289,409,167,242,283.6,409,922.9226777877543,1,3600.0,2022-02-21T16:00
81.0,22.6,30.0,0.0,1009.1,985.3,47.0,1.6191209986905406,29.0,100,0.65,9.9,14.7,303.0,306.0,20.5,26.9,26.3,25.5,25.4,0.32,0.328,0.301,0.289,209,67,142,183.6,209,510.5,1,3600.0,2022-02-21T17:00
83.0,22.2,28.9,0.0,1009.8,985.9,56.0,1.3009209243037922,43.0,100,0.55,9.9,18.9,314.0,312.0,17.6,26.3,26.3,25.5,25.4,0.316,0.327,0.302,0.289,54,9,45,56.8,54,164.7,1,0.0,2022-02-21T18:00
83.0,21.7,28.7,0.0,1009.9,985.9,94.0,5.0,100.0,100,0.54,5.127337183903126,9.9,329.0,303.0,16.9,26.0,26.5,25.5,25.4,0.314,0.33,0.304,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-21T19:00
83.0,21.7,28.3,-0.05579412563948494,1010.7,986.7236780781375,57.0,11.0,28.487095323903276,100,0.53,8.9,15.3,317.0,310.6576843576445,15.1,25.6,26.4,25.5,25.4,0.311,0.328,0.304,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-21T20:00
85.0,21.8,27.9,0.0,1011.1,987.1,61.0,3.0,47.0,100,0.45,9.2,17.1,315.0,311.0,15.8,25.2,26.3,25.5,25.4,0.309,0.326,0.305,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-21T21:00
86.55084700506407,21.6,27.5,0.0,1011.5,987.4,43.0,2.2613837467507523,20.0,100,0.4,8.7,17.6,315.0,316.0,15.5,24.9,26.1,25.5,25.4,0.306,0.325,0.305,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-21T22:00
87.0,21.3,27.0,0.0,1011.1,987.0,45.0,1.0,23.32614579374496,100,0.38,7.9,16.4,321.0,320.0,14.815176710571755,24.6,26.0,25.5,25.4,0.305,0.323,0.305,0.289,0,0,0,0.0,0,0.0,0,0.2555568629145455,2022-02-21T23:00
87.0,21.0,26.6,0.0,1010.6,986.5,43.0,0.0,21.0,100,0.38,7.6,15.8,315.0,313.0,13.3,24.3,25.8,25.5,25.4,0.303,0.322,0.306,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-22T00:00
85.0,20.6,26.1,0.0,1010.0,985.9,37.0,1.1582162002411494,11.0,100,0.42,8.3,17.1,326.0,319.0,14.8,24.1,25.7,25.5,25.4,0.301,0.32,0.306,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-22T01:00
84.0,20.3,26.1,0.0,1009.5,985.4,34.0,0.0,7.0,100,0.47,8.7,17.3,322.0,315.0,14.0,24.0,25.5,25.5,25.4,0.3,0.319,0.3068958564837508,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-22T02:00
83.0,20.2,25.7,0.0,1009.4,985.3,37.0,0.0,11.0,100,0.48,10.2,20.4,318.0,314.0,16.9,23.8,25.4,25.5,25.4,0.299,0.318,0.306,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-22T03:00
83.0,20.1,26.1,0.0,1009.5,985.4,37.55192868505472,0.0,14.0,96,0.47,7.977862966747869,16.3,325.0,311.56086640658344,17.3,23.7,25.3,25.5,25.4,0.297,0.317,0.306,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-22T04:00
85.0,20.0,25.7,0.0,1010.2,986.1,40.0,13.0,14.0,65,0.41,6.0,12.0,327.0,309.0,11.2,23.4,25.1,25.5,25.4,0.296,0.315,0.307,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-22T05:00
99.0,20.8,23.2,3.8,1012.4,988.1,100.0,88.29466471412002,62.630150208800636,100,0.02,13.782224149175303,24.0,153.0,129.20190314431088,31.3,23.1,25.0,25.5,25.4,0.336,0.316,0.307,0.289,2,0,2,0.0,2,30.4,1,0.0,2022-02-22T06:00
87.0,20.7,26.2,1.0,1011.8,987.6,32.0,0.40003070786583805,1.0,100,0.35,6.106652675207327,11.2,279.0,266.0,29.9,22.8,24.7,25.5,25.4,0.327,0.314,0.307,0.289,12,0,12,0.0,12,258.0,1,0.0,2022-02-22T07:00
90.0,21.4,26.9,0.6,1012.4,988.2,60.212943163236204,23.486604313777956,1.0,100,0.27,4.7,6.2,274.0,291.0,11.9,23.4,24.6,25.5,25.4,0.324,0.315,0.307,0.289,122,4,118,9.4,122,597.4,1,0.0,2022-02-22T08:00
88.82871964821997,22.0,28.2,0.23871118444657963,1012.9,988.8,74.0,44.0,7.0,100,0.33,4.8,5.8,257.0,270.0,13.0,24.4,24.5,25.5,25.4,0.318,0.315,0.307,0.29,239,9,230,14.0,239,982.0897469120969,1,0.0,2022-02-22T09:00
81.0,22.3,29.4,0.0,1012.2,988.2,60.0,33.0,0.0,100,0.62,10.0,13.2,296.0,299.0,21.2,25.6,24.6,25.5,25.4,0.313,0.315,0.307,0.29,441,88,353,107.9,441,1140.6,1,1437.09,2022-02-22T10:00
78.0,22.7,31.3,0.1945987424360563,1011.8,988.0,44.0,10.0,8.0,100,0.7967667041050984,12.0,15.3,277.0,278.05887012077113,31.3,26.8,24.8,25.5,25.4,0.308,0.314,0.307,0.29,677,284,393,303.8,677,1307.2,1,3600.0,2022-02-22T11:00
77.67921451819429,23.2,32.9,0.1,1010.7,986.9,40.0,11.0,1.0,100,0.8328915840104147,11.5,14.8,274.0,276.0,31.3,27.8,25.0,25.5,25.4,0.304,0.312,0.307,0.29,771,347,424,349.9,771,1387.0,1,3600.0,2022-02-22T12:00
74.0,23.1,33.2,0.5371233136754362,1010.0,986.3,58.7419683414639,12.0,28.597824714131608,100,1.0,12.8,16.6,281.0,283.0,33.1,28.5,25.3,25.5,25.4,0.299,0.311,0.307,0.29,770,436,334,443.6,770,1374.6,1,3600.0,2022-02-22T13:00
69.0,22.4,32.7,0.0,1009.3,985.7,34.0,-0.5406802742752177,7.036403006428969,96,1.24,14.0,18.4,270.0,271.0,32.4,28.8,25.6,25.5,25.4,0.295,0.309,0.306,0.29,716,401,315,441.3,716,1336.2014916534486,1,3600.0,2022-02-22T14:00
67.66233945700027,22.1,31.9,0.0,1008.9,985.3,19.0,8.0,1.0,36,1.26,14.4,19.2,273.0,276.0,30.81319958094272,28.8,25.9,25.5,25.4,0.291,0.307,0.306,0.29,615,337,278,435.4,615,1082.4,1,3600.0,2022-02-22T15:00
68.0,21.6,30.6,0.0,1008.9,985.2,25.0,8.0,3.0,52,1.232671829074658,14.8,20.2,271.0,273.0,32.4,28.6,26.1,25.5,25.4,0.288,0.306,0.306,0.29,512,381,131,647.7,512,822.6,1,3600.0,2022-02-22T16:00
76.0,22.5,30.8,-0.04014407346472998,1009.4,985.6,22.0,5.542752190450738,1.0,56,0.86,12.113335857896685,17.4,276.0,276.0,27.4,27.9,26.3,25.5,25.4,0.287,0.305,0.306,0.29,267,173,94,475.3,267,509.0,1,3600.0,2022-02-22T17:00
78.74956657956776,21.7,29.2,0.0,1010.0,986.1,27.0,2.0,1.0,83,0.69,8.0,16.3,297.0,288.0,18.052655257403018,26.9,26.4,25.5,25.4,0.286,0.304,0.306,0.29,64,24,40,151.9,64,162.8,1,1855.08,2022-02-22T18:00
83.0,21.2,27.8,0.0,1011.0,987.0,34.0,3.2912501459522296,3.0,100,0.5188602626015689,7.1,14.4,300.0,292.0,13.7,26.3,26.0,25.5,25.4,0.285,0.305,0.302,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-22T19:00
79.0,20.7,27.0,0.0,1011.3,987.2583573036079,21.0,0.0,1.0,68,0.63,11.5,20.2,316.0,311.0,18.7,25.5,25.9,25.5,25.4,0.285,0.304,0.302,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-22T20:00
78.0,20.0,26.2,0.0,1011.5,987.4,25.0,0.6849351797695888,1.0,82,0.66,12.0,20.6,327.0,316.0,20.2,24.9,25.9,25.5,25.4,0.284,0.303,0.30379382831016666,0.29,0,0,0,0.0,0,-2.45954331970529,0,-1.5972697764623263,2022-02-22T21:00
77.0,19.6,25.9,0.0,1011.5,987.4112250119338,25.0,0.0,2.0,78,0.68,10.551899263636308,20.4,324.0,307.88318571062797,20.2,24.5,25.7,25.5,25.4,0.284,0.302,0.302,0.29,0,0,0,0.0,0,0.0,0,-1.6883727717256534,2022-02-22T22:00
77.13499895566015,19.3,25.4,0.0,1011.5,987.4,33.0,2.155509793580432,2.0,100,0.67,11.1,20.4,331.0,318.0,19.1,24.2,25.6,25.5,25.4,0.283,0.302,0.302,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-22T23:00
77.0,19.1,25.3,0.0,1011.3,987.2,20.92395053987267,4.931855762890706,6.0,38,0.65,9.7,18.6,333.0,317.0,18.7,23.9,25.5,25.5,25.4,0.283,0.301,0.2992829896220434,0.29,0,0,0,0.0,0,0.4392738844217092,0,0.0,2022-02-23T00:00
79.0,19.0,25.2,0.027991017112316885,1011.1,987.0,9.581715220498943,6.74092599288581,1.0,5,0.6,7.7,16.8,332.0,313.55768402959677,16.2,23.7,25.3,25.5,25.4,0.282,0.3,0.302,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-23T01:00
84.0,19.1,24.6,0.0,1010.5,986.3,22.0,6.0,6.0,44,0.43,5.6,11.5,333.0,309.0,13.3,23.3,25.2,25.5,25.4,0.282,0.299,0.302,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-23T02:00
95.0,19.7,22.5,0.1,1011.3,987.0,88.0,39.0,72.0,34,0.13,12.6,21.1,200.0,197.0,22.3,23.0,25.0,25.5,25.4,0.282,0.299,0.28833604872761553,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-23T03:00
94.0,19.8,23.0,0.7,1010.8,986.5,58.0,17.0,54.0,36,0.14,9.835256359299478,16.8,340.0,318.0,20.9,22.7,24.8,25.5,25.4,0.287,0.298,0.2874871560653424,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-23T04:00
89.0,19.9,23.9,1.2,1010.7,986.5,21.511204000506694,1.0,18.0,12,0.28,11.562340942461457,21.7,323.0,324.0,18.4,22.3,24.6,25.5,25.4,0.299,0.298,0.302,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-23T05:00
87.0,19.4,23.3,0.5675698521147061,1011.0,986.7701510518068,11.0,0.4227124216822169,8.0,21,0.33,13.3,24.5,322.0,319.0,22.7,22.0,24.4,25.5,25.4,0.298,0.298,0.302,0.29,3,1,2,15.3,3,30.2,1,0.0,2022-02-23T06:00
81.0,20.5,26.2,0.1,1011.4,987.3,19.0,5.0,24.0,0,0.55,12.2,22.1,317.0,316.0,22.3,22.6,24.4,25.4,25.4,0.286,0.297,0.302,0.29,131,89,42,464.2,131,257.7,1,3483.711869756697,2022-02-23T07:00
76.13308599428541,21.3,28.8,0.0,1012.0,988.1,5.0,0.0,3.798556113241297,8,0.79,11.2,17.1,310.0,314.0,21.73654997012782,24.1,24.3,25.4,25.4,0.284,0.296,0.302,0.29,358,271,87,634.2,358,597.4,1,3600.0,2022-02-23T08:00
72.0,21.7,30.8,0.01842030266649458,1012.0,988.2,9.0,1.0,2.631924569549035,22,1.01,10.1,13.2,297.0,299.0,22.7,25.7,24.4,25.4,25.4,0.282,0.295,0.302,0.29,617,524,93,815.3,617,898.5,1,3600.0,2022-02-23T09:00
71.98468367471884,22.6,33.4,0.1,1011.8,988.0,14.870080634181285,4.0,8.0,20,1.07,11.0,14.1,281.0,283.0,26.362482626369754,27.2,24.6,25.4,25.4,0.279,0.293,0.302,0.29,826,727,99,891.0,826,1140.7,1,3600.0,2022-02-23T10:00
72.0,23.0,34.2,0.3,1011.0,987.296388418164,30.0,14.436651349925132,26.0,0,1.1,13.1,16.6,262.0,265.0,31.3,28.4,24.9,25.4,25.4,0.277,0.291,0.302,0.29,918,790,128,844.8,918,1307.2,1,3600.0,2022-02-23T11:00
72.0,23.3,34.5,0.2,1010.4,986.7,24.0,13.0,20.0,0,1.09,13.8,17.8,261.0,263.0,31.7,29.1,25.3,25.4,25.4,0.276,0.29,0.301,0.29,923,774,149,780.2,923,1386.9,1,3600.0,2022-02-23T12:00
74.0,23.7,34.7,0.1,1009.9,986.2275731904363,16.576918948967887,7.0,11.0,11,1.05,14.2,18.4,246.0,246.8500048505554,32.8,29.6,25.6,25.4,25.4,0.273,0.288,0.301,0.29,909,747,162,759.9,909,1374.2,1,3600.0,2022-02-23T13:00
73.0,23.3,33.4,0.1,1009.3,985.6,49.0,14.0,10.0,100,1.04,15.1,19.7,242.0,242.0,32.8,29.7,26.0,25.4,25.4,0.27,0.286,0.301,0.29,800,639,161,703.3,800,1270.0,1,3600.0,2022-02-23T14:00
74.0,23.0,32.1,0.1,1009.2,985.5,41.0,8.0,7.0,100,1.0,14.8,19.8,241.0,241.0,31.7,29.6,26.3,25.4,25.4,0.268,0.285,0.3,0.291,672,508,164,656.6,672,1081.4,1,3600.0,2022-02-23T15:00
75.0,22.4,30.5,0.1,1009.4,985.6,40.0,8.0,4.0,100,0.89,12.8,17.4,248.0,248.0,31.0,29.0,26.5,25.4,25.4,0.267,0.283,0.3,0.291,500,403,97,685.9,500,821.3,1,3600.0,2022-02-23T16:00
81.0,22.5,29.6,0.2,1010.0,986.1,60.44605943599545,23.0,17.0,98,0.63,11.2,16.3,260.6764361998311,262.0,25.2,28.1,26.6,25.4,25.4,0.267,0.282,0.3,0.291,257,155,102,427.1,257,507.3,1,3600.0,2022-02-23T17:00
85.0,22.1,28.3,0.0,1010.6,986.6,23.0,12.0,10.0,20,0.47073952474819286,10.1,18.1,297.0,291.0,19.1,26.9,26.7,25.4,25.4,0.267,0.282,0.3,0.291,54,22,32,139.8,54,182.0972537646381,1,1597.17,2022-02-23T18:00
90.0,21.9,27.8,0.0,1010.7,986.6,48.0,7.0,20.0,99,0.29692810520880164,6.273221805633015,12.2,300.0,304.0,17.6,26.1,26.5,25.4,25.4,0.267,0.281,0.299,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-02-23T19:00
94.0,22.0,26.8,0.1,1012.2,988.0,84.0,37.61000648806944,30.96942489386994,100,0.17,8.1,13.4,212.0,211.0,15.1,25.1,26.4,25.5,25.4,0.267,0.281,0.299,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-02-23T20:00
96.0,21.6,26.2,0.2,1012.8,988.6,82.0,35.0,35.0,100,0.11286186897103767,6.482774060914954,11.2,315.0,318.0,12.540542084018115,24.4,26.2,25.5,25.4,0.268,0.281,0.2798229188081868,0.291,0,0,0,0.0,0,0.0,0,0.31548529978408624,2022-02-23T21:00
87.0,21.1,26.2,0.0,1012.9,988.7,44.0,12.152675250740444,6.0,97,0.3778312098082426,11.0,19.6,322.0,319.0,19.387733335762768,24.0,26.0,25.5,25.4,0.268,0.28,0.299,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-02-23T22:00
86.0,20.8,26.0,0.0,1012.8,988.6,40.0,3.2751132835428542,17.0,95,0.39,11.495525100768788,21.4,316.0,313.45472032809914,18.7,23.6,25.8,25.5,25.4,0.268,0.28,0.299,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-02-23T23:00
85.35888930127683,20.6,25.4,0.009714145860688972,1012.1,987.9,32.0,2.0,9.482739978165164,76,0.42,13.2,24.9,317.0,315.0,22.0,23.4,25.6,25.5,25.4,0.268,0.279,0.2983377914498567,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-02-24T00:00
85.0,20.2,25.6,0.01648108343049215,1011.7,987.5,21.0,1.0,6.721215891865242,42,0.41,8.7,20.1,322.0,316.0,22.3,23.1,25.4,25.5,25.4,0.267,0.279,0.299,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-02-24T01:00
88.0,20.0,25.0,0.0,1011.2,987.0,9.15609460691104,5.0,9.0,2,0.33,6.6,16.1,319.0,310.0,14.4,22.9,25.2,25.5,25.4,0.267,0.278,0.299,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-02-24T02:00
89.0,19.8,24.4,0.0,1010.8,986.6,22.0,6.0,7.0,42,0.29,7.1,14.0,330.0,312.0,13.30838511718968,22.6,25.0,25.5,25.4,0.267,0.278,0.299,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-02-24T03:00
80.0,19.4,25.9,0.0,1011.3,987.2,35.0,17.953361927477374,22.0,15,0.57,4.8,6.4,312.0,286.0,11.5,22.3,24.8,25.5,25.4,0.266,0.278,0.299,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-02-24T04:00
93.0,20.4,24.8,0.5,1011.9,987.6,70.0,31.12659708652327,60.0,15,0.19,5.9,12.4,281.8241392383301,253.0,13.297441264537838,22.4,24.6,25.5,25.4,0.27,0.277,0.299,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-02-24T05:00
92.0,20.4,24.7,0.05762147892323943,1012.2,987.9,62.0,34.55105468324091,29.965541089646823,29,0.2,7.6,15.9,329.0,321.0,14.8,22.2,24.5,25.5,25.4,0.273,0.277,0.28789620673648203,0.291,2,0,2,0.0,2,30.1,1,2.2379782049738424,2022-02-24T06:00
84.0,20.7,26.2,0.1,1012.2,988.1,32.0,4.355557010806866,10.045070707368835,71,0.48,11.5,20.5,321.0,322.0,18.7,22.9,24.4,25.4,25.4,0.275,0.277,0.298,0.291,94,53,41,276.4,94,257.5,1,3387.54,2022-02-24T07:00
78.0,21.1,27.8,0.0021824768218393076,1012.8,988.8,22.92510174459401,0.0,9.0,62,0.71,12.5,17.6,316.0,317.0,23.8,24.1,24.4,25.4,25.4,0.274,0.277,0.297,0.291,347,262,85,612.9,347,597.3,1,3600.0,2022-02-24T08:00
74.0,21.6,29.9,0.0,1012.6,988.7,13.0,3.305159076873661,4.4554018694615,17,0.9,11.762338822752358,15.7,308.0,307.0,24.5,25.6,24.5,25.4,25.4,0.271,0.276,0.297,0.291,591,490,101,762.0,591,898.6,1,3600.0,2022-02-24T09:00
71.0,22.0,31.8,0.1,1012.3,988.5,27.0,23.0,8.0,4,1.08,15.859242623913993,20.8,278.0,280.0,31.3,27.0,24.7,25.4,25.4,0.269,0.275,0.297,0.291,826,724,102,886.9,826,1140.7,1,3600.0,2022-02-24T10:00
70.0,22.2,32.7,0.2804587382410986,1011.7,988.0,26.0,12.0,24.0,4,1.17,16.3,21.6,265.0,267.0,33.1,28.0,24.9,25.4,25.4,0.267,0.273,0.297,0.291,868,731,137,781.4,868,1307.2,1,3600.0,2022-02-24T11:00
77.0,23.0,32.5,0.34853066433335805,1011.3,987.5,49.0,15.0,13.0,91,0.85,14.7,19.5,259.0,258.0,34.2,28.7,25.2,25.4,25.4,0.264,0.272,0.296,0.291,860,626,234,630.8,860,1386.6,1,3551.274156331097,2022-02-24T12:00
75.0,23.5,34.0,0.2,1010.2,986.5,43.0,18.91109625357563,17.73216769391103,50,0.96,13.8,17.0,264.0,266.0,33.5,29.3,25.5,25.4,25.4,0.262,0.27,0.296,0.291,899,695,204,706.9,899,1373.7,1,3600.0,2022-02-24T13:00
81.0,24.2,33.2,0.1,1009.5,985.8,100.0,100.0,12.0,100,0.72,14.0,17.6,241.0,242.0,35.6,29.6,25.9,25.4,25.4,0.26,0.269,0.296,0.291,781,594,187,653.9,781,1269.2,1,3600.0,2022-02-24T14:00
77.7791064588764,22.8,30.5,0.7965340528125595,1009.4,985.6,83.0,31.0,42.0,100,0.79,13.4,17.6,234.0,235.0,34.9,29.1,26.1,25.4,25.4,0.259,0.268,0.295,0.291,540,367,173,474.7,540,1080.3,1,3600.0,2022-02-24T15:00
