relative_humidity_2m_(%),dew_point_2m_(EEC),apparent_temperature_(EEC),precipitation_(mm),pressure_msl_(hPa),surface_pressure_(hPa),cloud_cover_(%),cloud_cover_low_(%),cloud_cover_mid_(%),cloud_cover_high_(%),vapour_pressure_deficit_(kPa),wind_speed_10m_(km_h),wind_speed_100m_(km_h),wind_direction_10m_(EE),wind_direction_100m_(EE),wind_gusts_10m_(km_h),soil_temperature_0_to_7cm_(EEC),soil_temperature_7_to_28cm_(EEC),soil_temperature_28_to_100cm_(EEC),soil_temperature_100_to_255cm_(EEC),soil_moisture_0_to_7cm_(m?_m?),soil_moisture_7_to_28cm_(m?_m?),soil_moisture_28_to_100cm_(m?_m?),soil_moisture_100_to_255cm_(m?_m?),shortwave_radiation_(W_m?),direct_radiation_(W_m?),diffuse_radiation_(W_m?),direct_normal_irradiance_(W_m?),global_tilted_irradiance_(W_m?),terrestrial_radiation_(W_m?),is_day_(),sunshine_duration_(s),time
70.0,22.0,32.5,0.3,1009.5,985.8,81.0,44.0,27.0,83.0,1.15,11.3,14.0,202.0,200.2,25.6,29.3,25.0,24.9,25.0,0.199,0.154,0.172,0.269,746.0,602.0,144.0,671.2,746.0,1193.8,1.0,3600.0,2022-08-10T13:00
75.0,22.3,30.8,0.13999999999999999,1009.6,985.8,52.0,23.0,15.0,75.0,0.9,10.1,12.4,163.0,163.0,25.9,28.7,25.2,24.9,25.0,0.215,0.154,0.172,0.269,517.0,247.0,270.0,302.7,517.0,1086.1,1.0,3600.0,2022-08-10T14:00
75.0,22.3,31.0,1.1600000000000001,1008.9,985.1,64.0,47.0,5.0,64.0,0.88,8.0,10.3,172.0,168.0,23.4,28.1,25.4,24.9,25.0,0.214,0.154,0.172,0.268,381.0,201.0,180.0,296.9,381.0,909.64,1.0,3600.0,2022-08-10T15:00
79.0,22.3,29.8,0.3,1009.0,985.2,100.0,100.0,7.0,67.0,0.7,10.1,13.0,180.0,178.0,22.4,27.5,25.6,24.9,25.0,0.213,0.154,0.172,0.268,243.0,85.0,158.0,173.7,243.0,651.4,1.0,3410.59,2022-08-10T16:00
84.0,22.4,29.5,0.6,1009.4,985.5,91.2,100.0,38.0,68.0,0.53,6.7,10.5,164.0,164.0,20.5,26.7,25.7,24.9,25.0,0.217,0.154,0.172,0.268,111.0,54.0,57.0,203.0,111.0,354.0,1.0,3600.0,2022-08-10T17:00
91.0,22.9,29.2,1.2,1010.2,986.2,100.0,69.8,51.0,82.0,0.28,4.12,10.8,148.0,150.0,8.280000000000001,25.6,25.7,24.9,25.0,0.23,0.155,0.172,0.268,6.0,0.0,6.0,0.0,6.0,87.8,0.0,0.0,2022-08-10T18:00
92.4,22.7,29.1,0.22000000000000003,1011.1,987.1,100.0,83.0,62.0,73.0,0.28,3.4,9.8,148.0,211.4,10.8,26.1,25.6,24.9,25.0,0.249,0.157,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-10T19:00
92.0,22.6,28.6,1.2,1012.0,987.9,100.0,100.0,100.0,48.0,0.23,4.8,10.9,132.0,134.0,9.4,25.1,25.5,24.9,25.0,0.262,0.159,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-10T20:00
93.0,22.6,28.4,1.4,1012.5,988.4,100.0,71.8,100.0,2.0,0.21,4.44,10.0,119.0,120.0,9.0,24.5,25.5,24.9,25.0,0.276,0.161,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-10T21:00
92.0,22.4,28.4,1.5,1012.8,988.7,100.0,74.6,100.0,8.0,0.22,4.9399999999999995,9.0,101.0,113.0,7.9,24.2,25.4,24.9,25.0,0.288,0.164,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-10T22:00
92.0,22.0,27.5,3.1,1012.9,988.7,100.0,67.0,100.0,32.0,0.23,5.5,11.4,84.2,114.0,10.580000000000002,23.9,25.3,24.9,25.0,0.316,0.169,0.172,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-10T23:00
93.0,22.1,27.7,1.9,1012.7,988.5,100.0,97.0,100.0,17.0,0.2,4.1,9.5,75.0,99.0,9.0,23.7,25.1,24.9,25.0,0.312,0.179,0.172,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-11T00:00
93.0,22.0,27.3,0.4,1011.8,987.7,65.0,27.0,65.0,6.0,0.19,4.18,12.5,98.0,141.8,7.42,23.5,25.0,24.9,25.0,0.299,0.185,0.172,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-11T01:00
94.0,21.9,27.2,0.02,1011.5,987.3,45.0,24.0,33.0,12.0,0.16,3.8,10.5,139.0,128.0,9.7,23.3,24.9,24.9,25.0,0.288,0.189,0.172,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-11T02:00
96.0,21.9,26.9,0.0,1011.2,987.0,67.0,74.0,0.0,0.0,0.1,3.9,8.7,124.0,128.0,6.8,23.1,24.7,24.9,25.0,0.28,0.192,0.172,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-11T03:00
96.0,21.7,26.3,0.0,1011.1,986.9,93.2,100.0,1.0,1.0,0.1,4.86,9.5,126.0,127.0,6.1,22.9,24.6,24.9,25.0,0.275,0.194,0.172,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-11T04:00
93.0,21.7,27.3,0.2,1011.4,987.2,91.0,100.0,1.0,1.0,0.19,2.6,5.4,106.0,127.0,6.5,22.8,24.5,24.9,25.0,0.272,0.196,0.172,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-11T05:00
96.0,21.8,26.8,0.06000000000000001,1011.5,987.3,52.0,57.0,1.0,0.0,0.11,2.8,6.2,50.0,97.0,4.0,22.7,24.4,24.9,25.0,0.268,0.197,0.172,0.268,0.0,0.0,0.0,0.0,0.0,11.6,1.0,0.0,2022-08-11T06:00
92.0,22.5,28.7,0.0,1011.8,987.7,17.0,9.6,5.0,7.0,0.24,2.4,4.7,68.8,81.0,11.9,23.2,24.3,24.9,25.0,0.239,0.173,0.173,0.268,69.0,34.0,35.0,193.8,69.0,206.8,1.0,3012.71,2022-08-11T07:00
87.0,22.7,29.9,0.0,1012.2,988.0600000000001,99.0,44.8,6.0,19.0,0.43,3.6,4.3,143.0,138.0,12.2,24.6,24.3,24.9,25.0,0.237,0.174,0.173,0.268,295.0,211.0,84.0,540.2,295.0,529.4799999999999,1.0,3600.0,2022-08-11T08:00
80.0,22.7,30.9,0.1,1012.2,988.3,26.0,24.4,5.0,0.0,0.68,5.6,7.1,153.0,172.6,16.6,26.0,24.4,24.9,25.0,0.236,0.174,0.173,0.268,446.0,291.0,155.0,487.6,446.0,794.6,1.0,3600.0,2022-08-11T09:00
78.0,23.2,32.4,0.16,1011.8,988.0,22.4,18.0,14.0,0.0,0.81,7.3,8.9,171.0,166.0,19.8,27.2,24.5,24.9,25.0,0.233,0.174,0.20539999999999997,0.268,620.0,464.0,156.0,610.6,620.0,1011.8,1.0,3600.0,2022-08-11T10:00
74.0,23.2,34.0,0.1,1011.2,987.5,42.0,31.0,22.0,2.0,0.99,7.4,9.2,194.0,191.0,20.5,28.4,24.8,24.9,25.0,0.229,0.174,0.172,0.268,737.0,568.0,169.0,653.7,737.0,1156.9,1.0,3600.0,2022-08-11T11:00
74.0,22.7,32.0,0.06000000000000001,1010.5,986.7,58.6,78.0,9.0,61.0,0.95,10.9,13.0,186.0,185.0,24.8,28.7,25.1,24.9,25.0,0.259,0.174,0.2378,0.268,657.0,424.0,233.0,462.8,657.0,1220.0,1.0,3600.0,2022-08-11T12:00
79.0,23.3,32.3,0.6,1009.8,986.0,65.0,24.2,46.0,35.0,0.77,6.6,6.5,163.0,161.0,25.2,28.5,25.3,24.9,25.0,0.259,0.175,0.172,0.268,564.0,304.0,260.0,338.2,564.0,1196.7,1.0,3600.0,2022-08-11T13:00
81.6,21.7,29.3,3.56,1009.6,985.7,100.0,96.0,69.0,73.0,0.69,7.1,9.2,209.0,206.0,18.4,28.0,25.5,24.9,25.0,0.291,0.176,0.172,0.268,395.0,163.0,232.0,199.4,395.0,1088.6,1.0,3600.0,2022-08-11T14:00
88.0,22.4,29.0,1.8599999999999999,1009.4,985.4,100.0,40.0,90.0,86.0,0.38,5.2,6.6,196.0,189.0,18.4,26.7,25.7,24.9,25.0,0.289,0.18,0.172,0.268,133.0,0.0,133.0,0.0,133.0,903.1,1.0,0.0,2022-08-11T15:00
85.0,22.7,30.1,0.3,1009.6,985.7,57.0,34.0,6.0,77.0,0.554,3.8,5.1,131.0,129.0,16.2,26.4,25.7,24.9,25.0,0.282,0.183,0.172,0.268,222.0,49.0,173.0,99.9,222.0,700.02,1.0,1240.76,2022-08-11T16:00
88.0,22.3,28.9,2.6,1010.1,986.1,87.8,100.0,14.0,88.0,0.38,4.4799999999999995,7.5,172.0,160.8,11.9,25.8,25.7,24.9,25.0,0.307,0.186,0.172,0.268,116.0,52.0,64.0,195.2,116.0,331.08000000000004,1.0,3600.0,2022-08-11T17:00
91.0,23.0,29.7,0.2,1010.5,986.5,100.0,98.0,90.0,50.0,0.28,2.4,5.7,153.0,145.0,10.4,25.2,25.7,24.9,25.0,0.295,0.191,0.21400000000000002,0.268,5.0,0.0,5.0,0.0,5.0,88.1,0.0,0.0,2022-08-11T18:00
95.0,22.9,28.7,0.8,1010.8,986.9799999999999,100.0,100.0,61.0,45.0,0.16,4.0,6.6,209.0,229.0,7.6,25.8,25.5,24.9,25.0,0.293,0.193,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-11T19:00
94.0,23.0,29.3,1.0,1011.4,987.3,77.0,100.0,100.0,44.0,0.17,1.1,5.0,108.0,159.0,9.4,25.1,25.5,24.9,25.0,0.295,0.197,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-11T20:00
96.0,23.2,29.1,0.27999999999999997,1011.8,987.7,100.0,100.0,69.0,30.0,0.11,3.2,7.2,153.0,153.0,5.8,24.7,25.4,24.9,25.0,0.29,0.2,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-11T21:00
94.0,22.9,29.0,0.4,1012.2,988.1,82.8,100.0,97.0,19.0,0.17,2.2,6.9,99.0,129.0,5.8,24.4,25.3,24.9,25.0,0.289,0.203,0.2306,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-11T22:00
95.0,22.8,28.6,0.4,1012.1,988.0,100.0,100.0,24.6,13.0,0.15,3.4,5.9,108.0,133.0,6.0600000000000005,24.2,25.2,24.9,25.0,0.287,0.206,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-11T23:00
94.0,22.7,28.6,0.1,1011.8,987.7,100.0,92.0,89.0,0.0,0.18,2.9,7.0,97.0,111.0,9.48,24.0,25.1,24.9,25.0,0.281,0.208,0.18860000000000002,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-12T00:00
90.0,22.2,28.5,0.0,1011.2,987.1,88.6,72.0,72.0,0.0,0.29,2.8,5.1,130.0,129.0,6.1,23.7,25.0,24.9,25.0,0.276,0.21,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-12T01:00
92.0,22.1,28.2,0.0,1010.7,986.6,60.0,40.0,40.0,0.0,0.22,1.4,2.5,360.0,82.0,3.6,23.4,24.9,24.9,25.0,0.272,0.211,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-12T02:00
94.0,22.1,27.6,0.0,1010.5,986.4,41.0,31.0,17.0,10.0,0.17,3.0,3.8,109.8,49.0,3.2,23.2,24.8,24.9,25.0,0.269,0.212,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-12T03:00
95.0,21.6,26.5,0.0,1010.4,986.2,40.0,33.0,7.6,0.0,0.13,4.2,4.8,31.0,63.0,5.0,23.0,24.7,24.9,25.0,0.265,0.213,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-12T04:00
95.0,21.7,26.7,0.0,1010.6,986.4,28.0,24.6,9.0,0.0,0.14,4.2,4.8,31.0,63.0,5.0,22.8,24.5,24.9,25.0,0.262,0.214,0.173,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-12T05:00
89.0,21.5,27.9,0.0,1011.1,987.0,13.4,10.4,10.0,0.0,0.33,2.4,3.5,27.0,66.0,5.4,22.6,24.4,24.9,25.0,0.26,0.215,0.173,0.268,1.0,0.0,1.0,0.0,1.0,12.5,1.0,0.0,2022-08-12T06:00
92.0,22.7,29.3,0.0,1011.6,987.5,30.0,16.0,20.0,20.0,0.25,1.9,1.4,22.0,90.0,10.959999999999999,23.3,24.3,24.9,25.0,0.257,0.216,0.22300000000000003,0.268,88.0,44.0,44.0,249.6,88.0,217.83999999999997,1.0,3033.79,2022-08-12T07:00
75.0,23.1,30.7,0.02,1011.9,987.9,20.0,20.8,1.0,0.0,0.43,7.44,2.4,171.0,154.2,9.7,24.8,24.3,24.9,25.0,0.255,0.216,0.174,0.268,277.0,174.0,103.0,443.4,277.0,522.6,1.0,3600.0,2022-08-12T08:00
82.0,23.2,31.4,0.0,1012.2,988.3,17.0,17.0,9.8,1.0,1.0699999999999998,5.0,6.0,159.0,155.0,24.34,26.2,24.4,24.9,25.0,0.253,0.217,0.174,0.268,484.0,359.0,125.0,599.5,484.0,797.5,1.0,3600.0,2022-08-12T09:00
80.0,23.8,33.3,0.0,1011.8,988.0,11.0,4.0,12.0,1.0,0.72,4.8,5.5,195.0,191.0,16.9,27.5,24.6,24.9,25.0,0.249,0.216,0.174,0.268,639.0,504.0,135.0,661.3,639.0,1015.0,1.0,3600.0,2022-08-12T10:00
74.4,24.0,35.2,0.0,1010.6,985.78,31.0,27.0,5.0,12.0,0.89,3.3,3.5,174.0,156.0,20.6,28.7,24.9,24.9,25.0,0.245,0.216,0.174,0.268,726.0,573.0,153.0,657.8,726.0,1160.1,1.0,3600.0,2022-08-12T11:00
73.0,24.0,36.0,0.0,1009.3,986.74,19.4,15.0,13.0,2.0,1.08,6.5,7.6,180.0,175.0,19.8,29.6,25.3,24.9,25.0,0.241,0.215,0.24420000000000003,0.268,805.0,626.0,179.0,681.7,805.0,1223.1,1.0,3600.0,2022-08-12T12:00
71.0,24.0,36.6,0.04,1008.4,984.9,36.0,30.0,10.0,9.0,1.23,7.480000000000001,6.6,195.0,189.0,19.8,30.3,25.6,24.9,25.0,0.238,0.214,0.21280000000000002,0.268,776.0,595.0,181.0,660.7,776.0,1199.5,1.0,3600.0,2022-08-12T13:00
82.0,22.8,30.1,7.3,1008.9,985.0,80.0,41.0,32.0,78.0,0.6,11.1,14.3,257.0,252.0,28.1,29.5,25.9,24.9,25.0,0.324,0.215,0.174,0.268,598.0,427.0,171.0,521.3,598.0,1091.0,1.0,3600.0,2022-08-12T14:00
77.0,22.2,30.4,1.38,1008.1,984.3,57.0,14.0,39.0,69.0,0.79,7.7,10.5,323.0,329.0,25.6,27.9,26.1,24.9,25.0,0.317,0.225,0.174,0.268,314.0,132.0,182.0,194.3,314.0,905.0,1.0,3600.0,2022-08-12T15:00
86.0,22.3,29.3,2.9,1008.5,984.6,81.0,23.0,76.0,50.0,0.652,4.8,6.1,312.0,310.0,16.759999999999998,27.3,26.2,24.9,25.0,0.329,0.232,0.174,0.267,359.0,236.0,123.0,480.6,359.0,666.3399999999999,1.0,3600.0,2022-08-12T16:00
87.0,22.8,29.3,0.4,1008.8,984.9,77.0,26.0,49.0,80.0,0.36,6.8,11.1,288.0,299.0,13.7,26.2,26.2,24.9,25.0,0.313,0.238,0.174,0.267,103.0,34.0,69.0,127.4,103.0,355.5,1.0,1785.17,2022-08-12T17:00
93.0,22.8,28.6,0.2,1009.5,985.5,38.0,42.8,11.0,77.0,0.22,6.2,10.9,170.0,174.0,12.2,25.3,26.2,24.9,25.0,0.303,0.242,0.174,0.267,12.0,3.0,9.0,27.4,12.0,88.3,0.0,0.0,2022-08-12T18:00
92.0,22.6,28.2,0.0,1010.2,986.2,42.0,11.0,6.0,96.0,0.22,5.92,13.1,288.0,286.0,14.8,26.5,25.9,25.0,25.0,0.324,0.269,0.173,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-12T19:00
94.0,22.3,27.6,0.0,1010.9,986.8,31.0,1.0,20.4,97.0,0.16,4.8,6.8,283.0,295.0,12.2,25.2,25.9,25.0,25.0,0.312,0.273,0.173,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-12T20:00
96.0,22.1,27.0,0.0,1011.7,987.5,31.0,0.0,2.0,99.0,0.1,4.8,8.1,297.0,291.0,7.6,24.5,25.8,25.0,25.0,0.305,0.274,0.173,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-12T21:00
91.6,22.3,27.4,0.44000000000000006,1012.1,987.9,73.8,4.0,37.0,100.0,0.09,3.8,10.3,253.0,245.0,11.2,24.0,25.6,25.0,25.0,0.299,0.275,0.174,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-12T22:00
97.0,21.9,26.3,0.0,1012.3,988.1,54.0,18.0,20.0,86.0,0.07,5.9,11.2,256.0,249.0,9.7,23.6,25.4,25.0,25.0,0.295,0.276,0.174,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-12T23:00
98.0,21.5,25.8,0.12,1012.2,987.9,35.0,8.0,27.0,38.0,0.05,4.2,7.3,329.0,303.0,13.7,23.3,25.3,25.0,25.0,0.292,0.276,0.174,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-13T00:00
87.0,21.6,26.3,0.0,1011.6,988.0600000000001,10.0,15.0,12.0,1.0,0.09,4.0,10.1,265.0,264.0,7.6,23.2,25.1,25.0,25.0,0.289,0.276,0.174,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-13T01:00
91.4,21.0,25.2,0.0,1011.5,987.2,27.0,17.0,13.0,13.0,0.05,3.6,8.2,307.0,293.0,7.9,22.9,24.9,25.0,25.0,0.286,0.276,0.175,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-13T02:00
97.0,21.3,25.6,0.0,1011.3,987.0,25.0,23.4,9.0,2.0,0.07,4.6,10.0,315.0,296.0,9.0,22.7,24.7,25.0,25.0,0.284,0.275,0.175,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-13T03:00
97.0,21.2,25.6,0.0,1011.2,987.0,38.0,34.0,1.0,22.0,0.09,4.6,9.6,321.0,304.0,8.3,22.6,24.6,25.0,25.0,0.283,0.275,0.175,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-13T04:00
97.0,21.1,25.5,0.0,1011.0,986.8,10.0,9.0,1.0,4.0,0.09,4.6,9.3,323.8,298.0,8.3,22.5,24.4,25.0,25.0,0.281,0.275,0.175,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-13T05:00
96.0,21.0,25.2,0.0,1011.3,987.0,18.0,17.0,2.0,4.0,0.22199999999999998,5.9,9.7,313.0,301.0,10.1,22.3,24.2,25.0,25.0,0.279,0.274,0.176,0.267,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-08-13T06:00
94.0,22.4,27.6,0.0,1012.0,987.9,16.0,9.0,6.0,16.0,0.19,6.8,9.0,295.0,299.0,14.4,22.8,24.2,24.9,25.0,0.28,0.275,0.177,0.267,88.0,47.0,41.0,265.3,88.0,211.2,1.0,3055.78,2022-08-13T07:00
81.2,22.7,29.3,0.0,1012.6,988.6,8.0,2.6,0.0,14.0,0.4,4.18,8.1,297.0,302.0,15.5,24.2,24.1,24.9,25.0,0.278,0.275,0.177,0.267,285.0,186.0,99.0,471.7,285.0,525.3,1.0,3600.0,2022-08-13T08:00
82.0,22.8,31.1,0.0,1012.5,988.6,2.0,1.0,0.0,5.0,0.63,4.0,4.7,265.0,274.0,15.8,25.7,24.2,24.9,25.0,0.276,0.274,0.177,0.267,480.0,337.0,143.0,560.8,480.0,800.6,1.0,3600.0,2022-08-13T09:00
77.0,22.7,31.7,0.0,1012.5,988.6,11.0,6.0,7.0,6.0,0.81,4.3,4.8,228.0,228.0,24.9,26.8,24.4,24.9,25.0,0.274,0.273,0.177,0.267,550.0,333.0,217.0,435.7,550.0,1018.2,1.0,3600.0,2022-08-13T10:00
78.0,23.1,32.4,0.0,1011.9,988.1,23.0,16.0,3.0,23.0,0.81,3.9,4.2,202.0,211.0,15.8,27.7,24.7,24.9,25.0,0.271,0.271,0.177,0.267,566.0,282.0,284.0,323.0,566.0,1163.4,1.0,3600.0,2022-08-13T11:00
84.0,23.6,31.4,0.1,1011.0,987.1,80.0,16.0,7.0,76.0,0.54,6.4,7.7,227.0,221.0,18.7,28.0,24.9,24.9,25.0,0.269,0.27,0.177,0.267,510.0,186.0,324.0,202.1,510.0,1226.2,1.0,3600.0,2022-08-13T12:00
77.6,23.6,31.2,0.34,1010.2,986.3,64.0,27.6,8.0,66.0,0.828,6.1,7.3,242.0,250.0,18.7,28.1,25.2,24.9,25.0,0.267,0.269,0.23759999999999998,0.267,472.0,131.0,341.0,145.2,472.0,1202.3,1.0,2555.06,2022-08-13T13:00
92.0,23.0,29.0,7.359999999999999,1010.3,986.3,100.0,87.0,37.0,100.0,0.26,7.3199999999999985,7.8,201.0,248.0,18.7,27.2,25.4,24.9,25.0,0.284,0.269,0.178,0.267,264.0,73.0,191.0,89.0,264.0,1093.4,1.0,868.63,2022-08-13T14:00
85.8,22.3,28.0,0.1,1010.3,986.3,37.0,7.0,1.0,100.0,0.37,10.6,13.7,298.0,249.2,19.8,26.4,25.5,24.9,25.0,0.282,0.269,0.178,0.267,210.0,1.0,209.0,1.5,210.0,906.9,1.0,0.0,2022-08-13T15:00
89.2,21.8,28.4,0.1,1009.8,985.8,61.0,8.0,6.0,100.0,0.41,4.8,7.6,297.0,315.0,21.2,25.5,25.5,24.9,25.0,0.281,0.269,0.178,0.267,89.0,0.0,89.0,0.0,89.0,655.4,1.0,0.0,2022-08-13T16:00
89.0,22.1,28.7,0.1,1010.4,986.4,67.0,35.0,9.0,100.0,0.32,1.5,2.3,194.0,219.0,9.0,25.1,25.5,24.9,25.0,0.28,0.268,0.178,0.267,55.0,0.0,55.0,0.0,55.0,356.2,1.0,0.0,2022-08-13T17:00
93.2,21.8,28.3,0.1,1010.2,986.1,47.0,19.0,0.0,100.0,0.33,2.2,2.6,279.0,304.0,7.359999999999999,24.6,25.4,25.0,25.0,0.278,0.268,0.178,0.267,8.0,0.0,8.0,0.0,8.0,88.4,0.0,0.0,2022-08-13T18:00
94.0,22.0,27.5,0.1,1011.2,987.1,86.0,24.0,58.0,99.0,0.17,4.08,6.4,360.0,344.0,4.3,24.2,25.4,25.0,25.0,0.307,0.279,0.18,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-13T19:00
95.0,22.1,27.3,0.1,1011.5,987.3,76.6,26.0,34.0,100.0,0.15,4.7,5.4,99.0,82.0,5.0,23.8,25.3,25.0,25.0,0.303,0.279,0.23820000000000002,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-13T20:00
96.0,22.0,26.7,0.1,1012.2,988.0,89.0,37.6,57.0,100.0,0.12,5.76,14.1,102.0,93.0,15.1,23.5,25.1,25.0,25.0,0.299,0.28,0.181,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-13T21:00
96.0,22.0,26.9,0.2,1011.7,987.5,81.0,36.8,47.8,100.0,0.1,4.7,6.3,86.0,77.0,11.5,23.3,25.0,25.0,25.0,0.297,0.28,0.181,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-13T22:00
92.0,21.8,27.7,0.1,1011.7,987.6,43.0,0.0,21.0,100.0,0.23,1.9,4.1,22.0,75.0,5.4,23.0,24.8,25.0,25.0,0.295,0.28,0.181,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-13T23:00
95.0,21.5,26.4,0.6,1011.2,987.0600000000001,90.0,10.2,100.0,100.0,0.14,3.9,4.7,304.0,328.0,5.4,22.8,24.7,25.0,25.0,0.292,0.28,0.181,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-14T00:00
96.0,21.5,26.1,0.36,1010.9,986.7,84.0,23.6,89.0,100.0,0.1,5.0,4.3,291.0,312.0,8.52,22.6,24.5,25.0,25.0,0.29,0.28,0.182,0.267,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,2022-08-14T01:00
91.8,21.5,26.9,0.0,1010.4,986.2,35.0,2.0,14.0,84.0,0.19,2.9,2.5,270.0,175.4,5.8,22.5,24.4,25.0,25.0,0.288,0.28,0.182,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-14T02:00
96.0,21.2,25.8,0.0,1010.4,986.2,57.0,4.0,31.0,62.0,0.25,4.1,3.8,298.0,253.4,4.3,22.2,24.2,25.0,25.0,0.286,0.28,0.182,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-14T03:00
90.0,21.3,27.3,0.0,1010.2,986.3199999999999,37.0,2.0,8.0,45.0,0.28,1.8,1.1,349.0,342.0,5.8,22.0,24.0,24.9,25.0,0.284,0.279,0.182,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-14T04:00
90.0,21.2,27.2,0.0,1010.4,986.3,12.4,6.0,8.0,16.0,0.27,1.3,1.8,34.0,37.0,2.2,21.7,23.9,24.9,25.0,0.283,0.279,0.183,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-14T05:00
90.0,21.1,27.2,0.0,1010.7,986.6,11.0,7.0,2.0,12.0,0.27,0.7,0.7,360.0,90.0,1.8,21.5,23.7,24.9,25.0,0.281,0.278,0.183,0.267,1.0,0.0,1.0,0.0,1.0,14.6,1.0,0.0,2022-08-14T06:00
89.0,21.6,27.8,0.0,1011.5,987.4,22.0,9.8,0.0,54.0,0.33799999999999997,3.1,2.0,315.0,315.0,5.4,22.5,23.5,24.9,25.0,0.279,0.277,0.183,0.267,91.0,49.0,42.0,275.1,91.0,213.5,1.0,3099.888,2022-08-14T07:00
85.0,22.1,29.3,0.0,1012.1,988.1,10.6,4.0,0.0,37.0,0.45,3.06,3.3,270.0,283.0,11.5,24.0,23.5,24.9,25.0,0.278,0.276,0.183,0.267,316.0,234.0,82.0,590.5,316.0,528.1,1.0,3600.0,2022-08-14T08:00
83.0,22.7,30.8,0.0,1012.4,988.5,5.0,9.6,0.0,11.0,0.57,2.6,2.6,236.0,236.0,13.0,25.6,23.6,24.9,25.0,0.276,0.275,0.184,0.267,521.0,424.0,97.0,703.1,521.0,803.7,1.0,3600.0,2022-08-14T09:00
68.8,23.0,33.0,0.0,1012.2,988.3,13.0,13.0,2.0,0.0,0.76,3.5,4.1,204.0,195.0,16.9,27.0,23.9,24.9,25.0,0.273,0.274,0.184,0.267,693.0,567.0,126.0,739.8,693.0,1021.5,1.0,3600.0,2022-08-14T10:00
