relative_humidity_2m_(%),dew_point_2m_(EEC),apparent_temperature_(EEC),precipitation_(mm),pressure_msl_(hPa),surface_pressure_(hPa),cloud_cover_(%),cloud_cover_low_(%),cloud_cover_mid_(%),cloud_cover_high_(%),vapour_pressure_deficit_(kPa),wind_speed_10m_(km_h),wind_speed_100m_(km_h),wind_direction_10m_(EE),wind_direction_100m_(EE),wind_gusts_10m_(km_h),soil_temperature_0_to_7cm_(EEC),soil_temperature_7_to_28cm_(EEC),soil_temperature_28_to_100cm_(EEC),soil_temperature_100_to_255cm_(EEC),soil_moisture_0_to_7cm_(m?_m?),soil_moisture_7_to_28cm_(m?_m?),soil_moisture_28_to_100cm_(m?_m?),soil_moisture_100_to_255cm_(m?_m?),shortwave_radiation_(W_m?),direct_radiation_(W_m?),diffuse_radiation_(W_m?),direct_normal_irradiance_(W_m?),global_tilted_irradiance_(W_m?),terrestrial_radiation_(W_m?),is_day_(),sunshine_duration_(s),time
82.0,22.9,30.4,0.7669999999999999,1008.8,985.0,81.06,37.0,32.0,100,0.61,8.3,10.5,270.0,274.0,22.546999999999997,27.7,26.2,25.2,25.4,0.274,0.266,0.229,0.304,261,28,233,37.4,261,1058.4,1,0.0,2022-01-15T15:00
82.0,22.5,30.2,0.4510000000000003,1009.2,985.3,100.0,58.0,65.0,100,0.59,5.0,6.2,249.0,263.0,16.6,26.9,26.2,25.3,25.4,0.274,0.266,0.229,0.304,123,0,123,0.0,123,805.5,1,0.0,2022-01-15T16:00
87.0,22.0,28.1,1.1,1009.4,985.4,100.0,20.0,98.0,100,0.39,7.9,13.6,321.0,328.0,20.2,25.9,26.2,25.3,25.4,0.284,0.267,0.229,0.304,89,3,86,8.4,89,502.2,1,0.0,2022-01-15T17:00
92.0,22.4,28.0,0.1,1010.1,986.1,49.0,0.0,31.0,100,0.25,7.204999999999999,13.7,290.0,295.03,13.7,25.2,26.1,25.3,25.4,0.282,0.267,0.229,0.304,37,2,35,12.8,37,169.4,1,0.0,2022-01-15T18:00
90.0,22.9,30.0,0.0,1010.2,986.2,33.95,1.0,5.0,100,0.31,0.8,1.5,27.0,284.0,13.7,26.0,26.0,25.3,25.4,0.282,0.268,0.22877000000000017,0.304,0,0,0,0.0,0,0.0,0,0.0,2022-01-15T19:00
93.0,22.4,28.1,0.0,1011.4,987.3,51.0,17.08,9.0,100,0.2,5.2,6.8,282.0,273.0,5.4,25.2,26.0,25.3,25.4,0.28,0.269,0.228,0.304,0,0,0,0.0,0,0.0,0,0.0,2022-01-15T20:00
99.0,22.1,26.7,1.4,1012.7,988.5,94.25,5.46,100.0,100,0.03,4.5,5.6,29.0,73.19,20.2,24.5,25.9,25.3,25.4,0.293,0.269,0.228,0.304,0,0,0,0.0,0,0.0,0,0.0,2022-01-15T21:00
89.0,21.4,27.1,0.1,1011.8,987.7,83.17,12.4,70.0,100,0.32,7.481,12.4,342.0,334.0,16.6,24.0,25.7,25.3,25.4,0.29,0.27,0.228,0.304,0,0,0,0.0,0,0.0,0,0.0,2022-01-15T22:00
93.0,21.8,27.3,0.03000000000000001,1011.8,987.6,45.0,11.0,9.0,100,0.2,3.7,6.6,281.0,279.0,8.6,23.6,25.5,25.3,25.4,0.288,0.27,0.228,0.304,0,0,0,0.0,0,0.0,0,0.0,2022-01-15T23:00
94.0,21.4,26.3,0.0,1010.8,986.6,32.0,1.0,1.69,100,0.15,4.7,11.3,328.0,323.0,8.3,23.3,25.4,25.3,25.4,0.285,0.271,0.22999000000000033,0.304,0,0,0,0.0,0,0.0,0,0.0,2022-01-16T00:00
91.0,20.9,25.9,0.0,1010.2,986.0,47.0,4.0,22.0,100,0.24859999999999996,6.2,14.8,324.0,313.0,11.983000000000006,23.0,25.2,25.3,25.4,0.283,0.271,0.228,0.304,0,0,0,0.0,0,0.0,0,0.0,2022-01-16T01:00
92.07,20.4,24.7,0.0,1010.1,985.9,54.0,13.32,20.65,100,0.2,7.9,11.4,307.42,298.0,10.8,22.8,25.0,25.3,25.4,0.281,0.271,0.228,0.304,0,0,0,0.0,0,0.0,0,0.0,2022-01-16T02:00
91.0,20.6,25.7,0.0,1009.8,985.6,32.0,0.0,3.0,100,0.25,4.9,11.2,306.0,303.0,9.555000000000001,22.6,24.8,25.3,25.4,0.279,0.271,0.228,0.304,0,0,0,0.0,0,0.0,0,0.0,2022-01-16T03:00
90.0,20.0,24.7,0.001,1009.5,985.3,38.0,0.72,13.0,100,0.25,5.8,8.7,338.0,312.0,8.3,22.4,24.6,25.3,25.4,0.278,0.271,0.228,0.304,0,0,0,0.0,0,0.0,0,0.0,2022-01-16T04:00
81.0,19.6,26.2,0.003,1009.6,985.5,42.0,3.0,16.0,100,0.54,3.3,4.7,41.0,337.0,7.2,22.3,24.4,25.3,25.4,0.276,0.271,0.228,0.304,0,0,0,0.0,0,0.0,0,0.0,2022-01-16T05:00
75.0,19.3,27.2,0.0,1010.5,986.5,41.94,8.26,9.0,94,0.75,1.912000000000001,1.1,98.0,72.0,4.0,22.2,24.3,25.3,25.4,0.275,0.271,0.228,0.304,7,1,6,11.8,7,57.8,1,0.0,2022-01-16T06:00
78.0,20.9,28.8,0.0,1010.6,986.6,32.01,0.0,4.0,100,0.68,3.1,6.4,291.0,289.46,6.5,23.6,24.2,25.3,25.4,0.269,0.269,0.228,0.303,139,66,73,305.6,139,305.3,1,3600.0,2022-01-16T07:00
77.0,21.8,30.4,0.047,1010.8,986.9,37.59,0.0,12.0,100,0.79,4.3,9.2,318.0,315.0,10.4,24.7,24.3,25.3,25.4,0.268,0.268,0.228,0.303,245,72,173,161.8,245,629.1,1,3053.51,2022-01-16T08:00
70.0,21.8,31.5,0.0,1011.0,987.1819999999992,39.11,0.0,15.0,100,1.1154000000000002,8.3,11.2,304.0,310.0,17.3,26.1,24.4,25.3,25.4,0.267,0.268,0.2287500000000003,0.303,491,249,242,384.8,491,914.7,1,3600.0,2022-01-16T09:00
65.0,22.0,34.0,0.0,1010.4,986.8,35.0,0.0,9.0,100,1.45,10.6,14.2,287.56,297.0,23.0,27.5,24.6,25.2,25.4,0.263,0.267,0.228,0.303,757,567,190,701.5,757,1145.7759999999996,1,3600.0,2022-01-16T10:00
65.0,22.5,35.0,0.039000000000000014,1009.8,986.2,38.0,4.63,7.0,100,1.48,11.6,15.2,273.6,277.0,28.4,28.5,24.9,25.2,25.4,0.26,0.265,0.228,0.303,826,588,238,640.7,826,1297.3,1,3600.0,2022-01-16T11:00
66.0,22.7,34.9,0.06799999999999998,1009.1,985.4909999999995,51.0,13.0,15.41,100,1.42,11.4,14.5,259.75,263.0,28.4,29.2,25.3,25.2,25.4,0.256,0.264,0.227,0.303,818,567,251,585.8,818,1368.2,1,3600.0,2022-01-16T12:00
68.0,22.4,33.5,0.4,1008.7,985.1,59.39,5.0,43.0,98,1.29,14.8,19.1,266.0,269.0,32.4,29.7,25.6,25.2,25.4,0.255,0.262,0.227,0.303,831,550,281,575.6,831,1343.374,1,3600.0,2022-01-16T13:00
71.0,22.9,33.4,0.6,1008.4,984.8,61.94,17.0,28.0,100,1.13,4.4,5.9,305.0,313.0,32.0,28.9,25.9,25.3,25.4,0.258,0.261,0.227,0.303,455,176,279,199.7,455,1245.6,1,3596.1087000000007,2022-01-16T14:00
86.0,22.7,29.7,3.8,1009.2,985.3,67.35,35.0,9.0,100,0.47,6.4,8.2,218.0,229.0,20.5,27.9,26.1,25.3,25.4,0.303,0.262,0.227,0.303,242,16,226,21.3,242,1060.3,1,0.0,2022-01-16T15:00
84.0,22.5,30.2,0.0,1008.9,985.0,41.0,1.0,16.18,100,0.54,3.1,3.8,126.0,107.0,15.298000000000007,27.1,26.2,25.3,25.4,0.297,0.264,0.227,0.303,173,15,158,26.3,173,807.4,1,0.0,2022-01-16T16:00
86.0,22.7,29.7,0.0,1009.6,985.7,41.0,6.0,9.45,100,0.47,5.48,8.3,97.0,85.0,11.9,26.5,26.2,25.3,25.4,0.292,0.265,0.227,0.303,137,9,128,25.2,137,504.0,1,0.0,2022-01-16T17:00
94.0,23.1,29.1,0.0,1010.6,986.6,65.0,21.94,25.05,100,0.17,2.8000000000000016,3.3,106.79,96.0,9.456,25.8,26.2,25.3,25.4,0.288,0.265,0.227,0.303,35,0,35,0.0,35,170.9,1,0.0,2022-01-16T18:00
92.0,22.6,28.0,0.1,1011.0,986.9,96.25,25.0,75.0,100,0.23409999999999986,8.3,14.4,198.07,181.0,5.8,27.0,26.3,25.3,25.4,0.265,0.256,0.224,0.303,0,0,0,0.0,0,0.0,0,0.0,2022-01-16T19:00
92.0,22.6,28.8,0.2,1011.5,987.4,43.0,12.73,2.0,100,0.22,2.9,5.4,300.0,312.0,14.0,25.9,26.3,25.3,25.4,0.266,0.256,0.224,0.303,0,0,0,0.0,0,0.0,0,0.0,2022-01-16T20:00
93.98,22.6,28.3,0.0,1011.9,987.8,45.0,14.0,4.0,100,0.19,5.2,9.4,335.0,317.0,8.6,25.2,26.2,25.3,25.4,0.265,0.256,0.224,0.303,0,0,0,0.0,0,0.0,0,0.0,2022-01-16T21:00
93.0,22.5,27.8,0.026000000000000002,1011.6,987.5,39.0,7.0,4.0,100,0.2,7.1,11.2,330.0,320.0,11.5,24.7,26.1,25.3,25.4,0.264,0.256,0.224,0.303,0,0,0,0.0,0,0.0,0,0.0,2022-01-16T22:00
94.0,22.0,27.3,0.023000000000000003,1011.3,987.2,43.0,12.63,2.0,100,0.17,4.6,10.6,321.0,305.0,9.499,24.3,25.9,25.3,25.4,0.263,0.256,0.224,0.303,0,0,0,0.0,0,0.0,0,0.0,2022-01-16T23:00
93.0,22.0,27.3,0.0,1010.6,986.5,32.0,1.0,2.0,100,0.21,6.3980000000000015,12.8,317.0,302.0,11.9,24.0,25.7,25.3,25.4,0.262,0.256,0.224,0.303,0,0,0,0.0,0,0.0,0,0.0,2022-01-17T00:00
87.0,21.6,28.0,0.0,1010.7,986.6,56.0,20.0,14.0,100,0.38,4.1,5.8,285.0,274.0,9.7,23.6,25.6,25.3,25.4,0.262,0.256,0.224,0.303,0,0,0,0.0,0,0.0,0,0.0,2022-01-17T01:00
90.0,21.3,26.6,0.0,1009.4,985.3,38.0,0.0,13.32,97,0.27,6.6,14.4,315.0,307.0,11.2,23.4,25.4,25.3,25.4,0.261,0.256,0.224,0.303,0,0,0,0.0,0,0.0,0,0.0,2022-01-17T02:00
92.0,20.5,25.0,0.0,1009.5,985.3,21.88,6.0,11.0,32,0.21140000000000003,7.1,11.1,311.0,306.0,11.5,23.1,25.2,25.3,25.4,0.26,0.256,0.224,0.303,0,0,0,0.0,0,0.0,0,0.0,2022-01-17T03:00
84.0,20.3,27.0,0.0,1009.7,985.6,27.42,16.0,16.0,17,0.47,1.9,5.5,22.0,211.4,7.128999999999996,22.8,25.1,25.3,25.4,0.259,0.256,0.223,0.303,0,0,0,0.0,0,0.0,0,0.0,2022-01-17T04:00
92.0,20.0,24.7,0.0,1009.7,985.5,17.33,4.67,1.0,34,0.1979999999999998,4.5,1.9,61.0,22.0,5.4,22.6,24.9,25.3,25.4,0.259,0.256,0.223,0.303,0,0,0,0.0,0,0.0,0,0.0,2022-01-17T05:00
89.0,20.4,25.8,0.0,1010.0,985.8,23.0,0.0,1.0,73,0.3,4.3,4.5,24.0,14.0,5.8,22.5,24.7,25.3,25.4,0.258,0.256,0.223,0.303,8,2,6,23.9,8,56.5,1,0.0,2022-01-17T06:00
85.0,21.4,28.4,0.0,1011.1,987.0,3.0,0.0,2.0,7,0.4591999999999999,2.3,1.8,129.0,143.0,7.2,24.3,24.4,25.3,25.4,0.273,0.269,0.224,0.303,150,92,58,429.1,150,310.1999999999999,1,3600.0,2022-01-17T07:00
84.0,22.4,30.4,0.0,1010.6,986.7,10.0,0.0,1.53,33,0.54,1.4,1.9,270.0,292.0,10.1,25.5,24.4,25.3,25.4,0.272,0.269,0.224,0.303,386,290,96,653.4,386,629.4559999999998,1,3600.0,2022-01-17T08:00
79.44,23.0,32.1,0.0,1010.8,987.0,20.0,3.0,0.0,59,0.73,5.1,6.4,279.83,286.0,15.1,27.0,24.6,25.3,25.4,0.27,0.268,0.224,0.302,624,524,100,810.7,624,913.5,1,3600.0,2022-01-17T09:00
73.0,23.2,33.9,0.0,1010.5,986.8,49.0,32.0,0.0,66,1.04,11.2,14.4,264.0,269.0,24.8,28.2,24.9,25.3,25.4,0.266,0.267,0.223,0.302,812,696,116,861.3,812,1142.1,1,3600.0,2022-01-17T10:00
70.0,23.0,34.8,0.0,1009.8,986.2,44.0,16.0,6.0,87,1.22,10.8,13.4,244.0,246.0,27.0,29.1,25.2,25.3,25.4,0.263,0.266,0.223,0.302,849,671,178,731.0,849,1297.4,1,3600.0,2022-01-17T11:00
75.0,23.9,35.6,0.1,1010.0,986.3,69.14,26.0,28.0,98,0.99,9.5,12.1,281.0,280.0,26.436999999999998,29.9,25.6,25.3,25.4,0.26,0.264,0.223,0.302,921,797,124,822.8,921,1369.0,1,3600.0,2022-01-17T12:00
81.0,22.7,30.8,1.4,1009.7,985.9,76.0,23.66,42.0,100,0.66,7.6,9.9,245.0,251.0,29.2,29.1,25.9,25.3,25.4,0.27,0.263,0.223,0.302,587,354,233,370.1,587,1351.9,1,3600.0,2022-01-17T13:00
81.0,23.3,31.7,0.2,1008.4,984.6,59.0,11.0,32.0,100,0.66,6.0,7.1,237.0,239.26,19.1,28.7,26.1,25.3,25.4,0.269,0.263,0.223,0.302,445,176,269,199.4,445,1128.2140000000004,1,3600.0,2022-01-17T14:00
83.0,23.8,31.6,0.5750000000000002,1008.2,984.4,100.0,97.0,31.0,100,0.61,9.5,11.9,241.0,241.0,24.5,28.3,26.3,25.3,25.4,0.271,0.263,0.222,0.302,377,92,285,122.4,377,1062.1,1,1862.6212999999996,2022-01-17T15:00
86.0,22.5,29.0,2.7,1008.5,984.6,100.0,70.0,54.0,100,0.45,9.0,12.9,254.0,257.0,22.392999999999997,27.3,26.4,25.3,25.4,0.3,0.263,0.2228800000000002,0.302,178,27,151,47.2,178,809.3,1,0.0,2022-01-17T16:00
87.77,22.8,29.4,0.493,1009.1,985.2,83.0,33.88,37.88,100,0.39,6.234000000000002,9.4,276.0,272.0,20.5,26.3,26.4,25.3,25.4,0.295,0.265,0.222,0.302,86,6,80,16.8,86,453.087,1,0.0,2022-01-17T17:00
90.0,22.7,29.2,0.0,1009.6,985.6,81.0,47.0,14.0,100,0.31,4.4,8.6,265.62,270.0,15.8,25.7,26.3,25.3,25.4,0.291,0.266,0.222,0.302,39,6,33,38.0,39,172.4,1,0.0,2022-01-17T18:00
93.0,22.6,28.9,0.1,1010.0,986.0,100.0,100.0,15.0,100,0.22,2.1,5.2,239.0,286.0,8.6,25.5,26.1,25.3,25.4,0.287,0.267,0.22413000000000027,0.302,0,0,0,0.0,0,0.0,0,0.0,2022-01-17T19:00
94.0,22.5,28.4,0.0,1010.2,986.1330000000003,64.0,29.0,14.0,100,0.17,2.7,6.8,293.0,302.0,5.4,24.9,26.0,25.3,25.4,0.285,0.268,0.222,0.302,0,0,0,0.0,0,0.0,0,0.0,2022-01-17T20:00
91.94,22.3,27.8,0.0,1010.4,986.3,47.01,8.41,16.04,100,0.25,6.9,14.0,313.0,318.0,11.2,24.5,25.9,25.3,25.4,0.282,0.268,0.222,0.302,0,0,0,0.0,0,0.0,0,0.0,2022-01-17T21:00
92.0,22.1,27.7,0.0,1010.9,986.8,74.0,45.0,6.0,100,0.22,5.2,13.2,304.0,313.0,11.9,24.1,25.8,25.3,25.4,0.28,0.268,0.222,0.302,0,0,0,0.0,0,0.0,0,0.0,2022-01-17T22:00
93.0,21.8,27.3,0.0,1010.6,986.5,52.0,14.0,16.0,100,0.19949999999999993,4.6,12.2,309.0,304.44,8.6,23.9,25.6,25.3,25.4,0.278,0.268,0.222,0.302,0,0,0,0.0,0,0.0,0,0.0,2022-01-17T23:00
93.0,21.4,26.4,0.0,1010.1,986.0,47.75,9.0,16.0,100,0.19,6.0,11.6,303.0,306.0,8.3,23.6,25.4,25.3,25.4,0.277,0.268,0.222,0.302,0,0,0,0.0,0,0.0,0,0.0,2022-01-18T00:00
92.0,21.4,26.5,0.1,1009.7,985.6,80.0,39.0,24.0,100,0.23,5.2490000000000006,8.7,292.0,300.0,9.7,23.4,25.3,25.3,25.4,0.276,0.268,0.22199000000000027,0.302,0,0,0,0.0,0,0.0,0,0.0,2022-01-18T01:00
91.0,21.4,26.7,0.2,1009.5,985.4,83.0,38.0,32.0,100,0.26,6.4,13.5,322.0,316.0,12.176000000000002,23.3,25.1,25.3,25.4,0.277,0.268,0.222,0.302,0,0,0,0.0,0,0.0,0,0.0,2022-01-18T02:00
93.7,21.2,26.0,0.06799999999999999,1009.1,984.9,72.55,20.85,41.0,100,0.17,5.6,11.0,310.0,308.0,11.5,23.1,25.0,25.3,25.4,0.276,0.268,0.222,0.302,0,0,0,0.0,0,0.0,0,0.0,2022-01-18T03:00
94.0,21.1,25.9,0.0,1009.3,985.1,63.0,13.0,35.81,100,0.16,5.331000000000001,7.7,306.31,298.0,7.9,22.9,24.8,25.3,25.4,0.275,0.268,0.222,0.302,0,0,0,0.0,0,0.0,0,0.0,2022-01-18T04:00
91.0,20.9,26.1,0.018000000000000002,1009.8,985.6,58.0,10.95,31.0,100,0.24,5.187,11.3,328.0,323.0,7.6,22.8,24.6,25.3,25.4,0.274,0.268,0.222,0.302,0,0,0,0.0,0,0.0,0,0.0,2022-01-18T05:00
91.0,20.9,26.2,0.0,1009.7,985.6,46.23,10.19,11.0,100,0.25,5.933,11.7,337.0,317.0,9.7,22.7,24.5,25.3,25.4,0.272,0.268,0.222,0.302,7,1,6,12.1,7,55.3,1,0.0,2022-01-18T06:00
83.0,21.7,28.9,0.0,1010.0,986.0,16.0,1.0,2.0,46,0.54,4.8,7.2,243.0,270.0,10.1,24.4,24.3,25.3,25.4,0.267,0.266,0.22500000000000014,0.302,136,73,63,343.0,136,300.8,1,3600.0,2022-01-18T07:00
81.0,22.5,30.8,0.0,1010.8,986.9,18.0,1.0,10.0,38,0.66,3.1,3.7,246.17,259.0,11.9,25.5,24.4,25.3,25.4,0.266,0.266,0.221,0.302,369,271,98,612.1,369,625.6,1,3600.0,2022-01-18T08:00
76.0,22.5,31.8,0.0,1011.0,987.2,50.0,22.0,7.0,87,0.88,6.6,8.2,248.0,255.0,18.4,26.8,24.6,25.3,25.4,0.264,0.265,0.221,0.302,594,485,109,751.2,594,912.4,1,3600.0,2022-01-18T09:00
76.0,23.2,33.5,0.1,1010.6,986.9,60.21,21.0,20.0,96,0.91,5.9,7.1,223.0,225.0,23.8,27.9,24.8,25.3,25.4,0.262,0.264,0.221,0.302,692,505,187,625.1,692,1141.6,1,3600.0,2022-01-18T10:00
76.0,23.8,34.5,0.1,1009.9,986.2,100.0,100.0,13.0,88,0.91,8.2,9.4,218.0,220.0,25.2,28.8,25.1,25.3,25.4,0.259,0.263,0.22,0.301,778,522,256,568.5,778,1297.6,1,3600.0,2022-01-18T11:00
78.0,22.9,31.9,2.4,1009.3,985.5,94.05,48.0,36.0,100,0.77,7.5,9.2,197.0,201.0,26.6,28.6,25.4,25.3,25.4,0.28,0.262,0.22,0.301,638,217,421,223.9,638,1369.7,1,3600.0,2022-01-18T12:00
85.0,22.4,28.6,2.0,1009.5,985.6,100.0,100.0,38.8,100,0.49,14.0,17.6,224.0,226.0,31.3,28.4,25.7,25.3,25.4,0.297,0.263,0.22,0.301,625,286,339,298.7,625,1353.1,1,3600.0,2022-01-18T13:00
89.0,22.6,27.8,2.574,1008.7,984.7,100.0,57.0,65.46,100,0.34,14.0,18.4,314.0,318.0,29.2,27.5,25.8,25.3,25.4,0.299,0.264,0.22,0.301,480,147,333,166.4,480,1248.8,1,3190.51,2022-01-18T14:00
90.0,22.6,28.3,0.7,1007.8,983.8,100.0,73.11,65.0,100,0.31,8.9,13.9,291.0,295.0,28.4,26.6,25.9,25.3,25.4,0.299,0.266,0.22,0.301,306,42,264,55.8,306,1063.9,1,3.1391000000000004,2022-01-18T15:00
91.0,21.9,27.6,0.7,1008.3,984.3080000000008,100.0,100.0,67.0,100,0.26,5.5,8.0,302.0,306.0,18.7,25.8,25.9,25.3,25.4,0.3,0.267,0.22,0.301,129,2,127,3.5,129,814.7350000000005,1,0.0,2022-01-18T16:00
86.0,21.3,27.3,0.3,1008.4,984.4,84.41,46.0,22.76,100,0.41,6.691000000000002,11.0,313.0,309.88,13.0,24.9,25.9,25.3,25.4,0.297,0.268,0.22,0.301,77,4,73,11.1,77,507.5,1,0.0,2022-01-18T17:00
89.0,21.5,27.7,0.1,1008.9,984.9,62.15,21.0,22.26,100,0.33,3.8,9.7,287.0,292.0,12.2,24.5,25.7,25.3,25.4,0.293,0.269,0.22463999999999998,0.301,44,7,37,44.2,44,173.8,1,0.0,2022-01-18T18:00
92.0,21.9,27.6,0.2460000000000001,1009.5,985.4,81.5,44.0,21.42,100,0.23,4.0,7.3,260.0,250.96,7.9,25.0,26.0,25.3,25.4,0.291,0.266,0.221,0.301,0,0,0,0.0,0,0.0,0,0.0,2022-01-18T19:00
91.0,22.0,28.1,0.12399999999999997,1009.4,985.3,77.0,24.0,43.0,100,0.25,2.2,4.2,360.0,301.0,7.6,24.5,25.9,25.3,25.4,0.288,0.266,0.221,0.301,0,0,0,0.0,0,0.0,0,0.0,2022-01-18T20:00
94.0,22.1,28.1,0.0,1010.2,986.1,63.46,20.93,25.0,100,0.18,0.8,1.1,117.0,270.0,2.9,24.1,25.8,25.3,25.4,0.285,0.267,0.221,0.301,0,0,0,0.0,0,0.0,0,0.0,2022-01-18T21:00
98.0,22.2,27.2,0.0,1010.5,986.3,46.0,7.0,15.9,100,0.05,2.9,2.8,120.0,130.0,6.206000000000002,23.7,25.6,25.3,25.4,0.283,0.267,0.221,0.301,0,0,0,0.0,0,0.0,0,0.0,2022-01-18T22:00
99.0,22.0,26.6,0.0,1010.2,986.0500000000009,82.0,46.0,19.0,98,0.03,4.2,8.9,149.0,153.0,6.5,23.3,25.4,25.3,25.4,0.281,0.268,0.221,0.301,0,0,0,0.0,0,0.0,0,0.0,2022-01-18T23:00
98.0,21.7,26.0,0.0,1009.8,985.6,100.0,90.73,43.0,100,0.06,5.264999999999997,9.0,176.0,182.0,10.4,23.2,25.2,25.3,25.4,0.279,0.268,0.221,0.301,0,0,0,0.0,0,0.0,0,0.0,2022-01-19T00:00
98.0,21.4,25.7,0.045,1009.5,985.3,100.0,100.0,9.0,100,0.04,4.325,5.4,208.11,200.0,9.7,23.0,25.1,25.3,25.4,0.279,0.268,0.221,0.301,0,0,0,0.0,0,0.0,0,0.0,2022-01-19T01:00
99.0,21.5,25.3,0.1,1009.3,985.1,100.0,100.0,52.0,82,0.02,7.1,11.0,195.0,199.0,13.0,22.8,24.9,25.3,25.4,0.279,0.268,0.22314000000000012,0.301,0,0,0,0.0,0,0.0,0,0.0,2022-01-19T02:00
97.0,21.1,25.8,0.3,1008.7,984.5,100.0,100.0,31.0,96,0.07,1.5,1.4,104.0,90.0,14.0,22.7,24.7,25.3,25.4,0.281,0.268,0.221,0.301,0,0,0,0.0,0,0.0,0,0.0,2022-01-19T03:00
97.96,21.0,25.2,0.0,1008.4,984.2,100.0,98.4,6.0,100,0.05,3.1,4.3,324.0,318.0,3.6,22.4,24.6,25.3,25.4,0.28,0.268,0.221,0.301,0,0,0,0.0,0,0.0,0,0.0,2022-01-19T04:00
94.0,21.1,26.5,0.0,1008.7,984.5770000000008,68.0,38.0,7.0,100,0.17,1.3,2.2,214.0,270.0,4.7,22.4,24.4,25.3,25.4,0.278,0.268,0.221,0.301,0,0,0,0.0,0,0.0,0,0.0,2022-01-19T05:00
98.0,21.1,25.2,0.0,1009.6,985.4,98.0,100.0,9.0,10,0.0475,4.6,4.9,241.16,216.0,10.1,22.3,24.2,25.3,25.4,0.277,0.268,0.221,0.301,6,1,5,12.2,6,54.1,1,0.0,2022-01-19T06:00
92.0,22.1,27.5,0.257,1009.5,985.4,69.0,19.0,49.0,76,0.22,5.9,10.2,309.18,309.0,13.0,23.6,24.0,25.3,25.4,0.269,0.267,0.22201000000000007,0.301,109,42,67,198.7,109,285.33599999999996,1,3600.0,2022-01-19T07:00
88.0,22.6,29.0,0.11299999999999993,1009.9,985.9349999999996,43.0,32.0,16.0,15,0.37,6.7,8.4,254.0,263.0,15.8,24.5,24.0,25.3,25.4,0.268,0.267,0.221,0.301,257,132,125,298.9,257,624.0,1,3600.0,2022-01-19T08:00
81.0,22.8,30.4,0.1,1009.8,986.0,47.0,21.58,28.0,42,0.6473999999999996,9.715000000000005,12.6,266.0,270.0,22.0,25.9,24.2,25.3,25.4,0.267,0.266,0.221,0.301,575,436,139,676.0,575,911.4,1,3600.0,2022-01-19T09:00
81.0,23.3,32.1,0.2,1009.7,985.9,31.75,23.22,13.0,6,0.67,8.9,11.4,256.0,257.0,29.2,27.0,24.4,25.3,25.4,0.266,0.265,0.221,0.301,681,518,163,641.3,681,1141.2,1,3600.0,2022-01-19T10:00
78.0,24.0,34.4,0.1,1009.1,985.4,20.61,18.0,3.0,3,0.85,11.234999999999998,14.1,229.0,232.0,29.2,28.3,24.7,25.3,25.4,0.263,0.264,0.22,0.301,854,686,168,746.9,854,1297.8,1,3600.0,2022-01-19T11:00
76.0,24.1,35.2,0.1,1008.6,985.0,96.0,100.0,3.0,15,0.9350000000000004,11.2,13.7,230.0,235.0,31.0,29.2,25.1,25.3,25.4,0.26,0.263,0.2260599999999999,0.301,907,693,214,714.5,907,1370.5,1,3600.0,2022-01-19T12:00
87.0,22.8,28.3,5.3,1008.5,984.6,100.0,95.01,11.0,81,0.4,15.0,20.2,240.0,239.0,32.24799999999999,28.1,25.3,25.3,25.4,0.32,0.263,0.22299999999999995,0.301,394,67,327,69.9,394,1354.3,1,302.8896999999998,2022-01-19T13:00
84.72,22.9,29.9,3.5580000000000003,1008.4,984.5,100.0,100.0,14.0,85,0.51,8.231,10.6,255.0,260.0,29.5,27.6,25.5,25.3,25.4,0.324,0.27,0.22,0.301,500,188,312,212.5,500,1250.3,1,3600.0,2022-01-19T14:00
87.0,22.8,29.6,1.958999999999999,1007.6,983.7,99.83,100.0,44.39,92,0.43,7.4,9.5,231.0,233.0,23.8,26.8,25.7,25.3,25.4,0.32,0.274,0.22,0.3,292,33,259,43.8,292,1065.6,1,0.0,2022-01-19T15:00
94.0,22.0,26.4,8.0,1007.9,983.8,100.0,100.0,29.0,100,0.17,11.516999999999998,15.9,274.92,274.0,29.2,26.1,25.7,25.3,25.4,0.38,0.289,0.22,0.3,296,89,207,154.7,296,812.8,1,2841.44,2022-01-19T16:00
90.0,21.7,26.9,0.9,1008.0,984.0,100.0,100.0,26.0,100,0.27,8.9,14.5,334.16,333.0,22.0,25.0,25.7,25.3,25.4,0.343,0.303,0.22,0.3,90,4,86,11.1,90,509.0,1,0.0,2022-01-19T17:00
92.0,21.7,26.7,1.4,1008.8,984.7,100.0,100.0,100.0,100,0.22,7.5,13.1,273.33,274.93,14.8,24.4,25.6,25.3,25.4,0.344,0.307,0.221,0.3,31,10,21,63.0,31,175.0,1,63.18,2022-01-19T18:00
92.0,21.7,26.9,3.1,1009.3,985.2,42.46,1.0,17.0,100,0.22500000000000006,5.723000000000002,10.1,300.0,299.06,14.0,24.5,25.4,25.3,25.4,0.313,0.29,0.221,0.3,0,0,0,0.0,0,0.0,0,0.0,2022-01-19T19:00
93.94,21.5,26.6,0.0,1009.8,985.6779999999992,86.0,47.0,22.0,100,0.18,5.428000000000003,10.5,318.0,310.28,10.8,23.8,25.2,25.3,25.4,0.307,0.291,0.221,0.3,0,0,0,0.0,0,0.0,0,0.0,2022-01-19T20:00
