relative_humidity_2m_(%),dew_point_2m_(EEC),apparent_temperature_(EEC),precipitation_(mm),pressure_msl_(hPa),surface_pressure_(hPa),cloud_cover_(%),cloud_cover_low_(%),cloud_cover_mid_(%),cloud_cover_high_(%),vapour_pressure_deficit_(kPa),wind_speed_10m_(km_h),wind_speed_100m_(km_h),wind_direction_10m_(EE),wind_direction_100m_(EE),wind_gusts_10m_(km_h),soil_temperature_0_to_7cm_(EEC),soil_temperature_7_to_28cm_(EEC),soil_temperature_28_to_100cm_(EEC),soil_temperature_100_to_255cm_(EEC),soil_moisture_0_to_7cm_(m?_m?),soil_moisture_7_to_28cm_(m?_m?),soil_moisture_28_to_100cm_(m?_m?),soil_moisture_100_to_255cm_(m?_m?),shortwave_radiation_(W_m?),direct_radiation_(W_m?),diffuse_radiation_(W_m?),direct_normal_irradiance_(W_m?),global_tilted_irradiance_(W_m?),terrestrial_radiation_(W_m?),is_day_(),sunshine_duration_(s),time
86.0,23.2,31.2,8.4,1008.7,984.8,100.0,42.0,93.0,100,0.46,1.4,2.2,246.42043744995487,261.0,26.955812303268576,28.8,26.3,25.5,25.4,0.361,0.291,0.249,0.29,535,143,392,158.0,535,1272.0,1,2871.544616242445,2022-02-09T14:00
93.0,23.2,28.8,2.327693391955991,1008.5,984.5562250942762,100.0,52.80801624437564,100.0,100,0.21,7.985121883026988,11.6,240.0,240.0,17.6,27.1,26.5,25.6,25.4,0.34,0.3,0.249,0.29,125,0,125,0.0,125,1086.9,1,0.0,2022-02-09T15:00
91.21853805109501,23.0,28.8,0.5,1008.6,984.6,83.0,22.0,56.0,100,0.27,8.0,10.2,288.0,288.0,18.0,26.4,26.5,25.6,25.4,0.329,0.304,0.25,0.29,167,9,158,15.2,167,831.0,1,0.0,2022-02-09T16:00
88.0,22.6,28.8,0.6,1009.2,985.2,100.0,18.0,89.0,100,0.39,9.4,12.3,270.0,275.0,19.8,26.1,26.4,25.6,25.4,0.326,0.306,0.25,0.29,170,35,135,94.3,170,521.7,1,1029.01,2022-02-09T17:00
92.3508342852367,22.3,27.8,1.2590098909638956,1009.5,985.4,95.77955277660874,10.667153618184969,100.0,100,0.22,6.8,11.6,342.0,338.0,20.2,25.2,26.3,25.6,25.4,0.335,0.31,0.25,0.29,26,3,23,18.4,26,180.0,1,0.0,2022-02-09T18:00
88.0,21.9,26.9,2.3,1009.6,985.6,95.0,6.0,100.0,100,0.35,13.8,24.0,327.0,327.0,21.6,24.6,26.2,25.6,25.4,0.318,0.316,0.251,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-09T19:00
85.0,21.7,27.5,0.32908297109649187,1010.0,986.0,92.5233288364173,-0.6492512966276817,100.0,100,0.46,11.9,21.5,325.0,322.0,24.8,24.5,26.0,25.6,25.4,0.314,0.315,0.252,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-09T20:00
83.0,21.5,27.6,0.0,1010.5,986.4913952845236,100.0,16.815371862487222,100.0,100,0.53,11.77521820498285,21.2,328.0,320.0,20.5066309924931,24.4,25.9,25.6,25.4,0.311,0.314,0.252,0.29,0,0,0,0.0,0,0.06984867083140463,0,0.0,2022-02-09T21:00
81.0,21.1,27.6,0.0,1010.7,986.7,98.0,9.0,100.0,100,0.59,10.2,19.9,328.0,318.0,19.8,24.3,25.7,25.6,25.4,0.308,0.313,0.253,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-09T22:00
82.0,21.0,27.8,0.019125118277598708,1010.1,986.1,92.0,2.0,100.0,100,0.55,6.3,13.8,336.0,319.0,16.9,24.2,25.6,25.6,25.4,0.305,0.312,0.253,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-09T23:00
86.0,21.2,27.2,0.008662358654422312,1009.2,985.2,92.0,2.0,98.83634414216048,100,0.40828908113341394,6.6,9.5,338.0,323.0,10.4,24.0,25.5,25.6,25.4,0.302,0.311,0.253,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-10T00:00
77.0,20.5,28.5,0.0,1008.4,984.5,92.0,2.0,100.0,100,0.71,3.104293397384341,3.9,34.0,338.0,7.9,24.0,25.3,25.6,25.4,0.3,0.31,0.254,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-10T01:00
85.0,21.1,27.7,0.0,1007.7,983.7,87.41181771853203,0.0,96.0,100,0.45,3.8,2.1,107.0,121.0,4.0,23.9,25.2,25.6,25.4,0.298,0.308,0.2497986755593105,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-10T02:00
92.0,21.3,26.3,0.0,1007.1,983.0,71.0,3.205848512275934,69.0,100,0.22,5.8,5.2,83.0,102.0,6.5,23.6,25.1,25.6,25.4,0.297,0.307,0.255,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-10T03:00
90.0,21.1,26.5,0.0,1007.2,983.1,58.56837681139597,0.0,46.0,100,0.27,4.927108334645198,4.7,54.0,67.0,6.8,23.4,25.0,25.6,25.4,0.295,0.306,0.255,0.29,0,0,0,0.0,0,0.0,0,0.023252607102418485,2022-02-10T04:00
88.0,20.8,26.4,0.0,1007.1,983.0,53.0,0.0,43.670231787094764,83,0.33,5.0,6.7,60.0,74.0,7.2,23.3,24.9,25.6,25.4,0.294,0.305,0.25568775746437855,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-02-10T05:00
79.0,20.5,28.1,0.0,1007.6,983.6,48.0,0.0,38.0,83,0.64,2.7,3.1,89.0091732294607,111.0,7.2,23.0,24.7,25.6,25.4,0.292,0.304,0.25699691278710096,0.29,3,0,3,0.0,3,34.8,1,0.0,2022-02-10T06:00
72.0,19.7,28.6,0.0,1008.2,984.3,70.0,0.0,66.0,100,0.9,2.5,3.3,360.0,13.0,7.6,23.4,24.4,25.5,25.4,0.292,0.303,0.256,0.29,119,64,55,331.9,119,265.0,1,3477.13,2022-02-10T07:00
72.0,20.8,30.3,0.0,1008.9,985.1,44.77544737198623,0.0,18.0,100,0.94,0.8,1.0,207.0,315.0,6.5,24.5,24.4,25.5,25.4,0.29,0.302,0.256,0.29,216,59,157,137.9,216,601.0,1,2372.827398508828,2022-02-10T08:00
70.0,21.6,32.0,0.0,1008.9,985.2,47.0,2.864563507155113,29.0,100,1.1,1.9,2.0,158.0,135.0,12.246460499949366,26.1,24.5,25.5,25.4,0.288,0.301,0.256,0.29,503,299,204,467.2,503,899.3,1,3600.0,2022-02-10T09:00
67.0,21.9,33.9,0.0,1008.9,985.2792119449796,81.0,6.228094920711095,77.0,100,1.3,3.8,4.4,229.0,235.0,14.0,27.5,24.8,25.5,25.4,0.284,0.299,0.256,0.29,696,389,307,479.7,696,1139.5,1,3600.0,2022-02-10T10:00
69.0,22.1,32.4,0.0,1008.6,984.9,99.0,10.0,98.22206196888759,100,1.19,6.1,7.6,230.0,239.0,18.878583088877594,27.8,25.0,25.5,25.4,0.282,0.297,0.257,0.289,506,146,360,157.2,506,1305.3,1,2915.23,2022-02-10T11:00
69.0,22.5,34.0,0.0,1007.6,984.0,59.0,4.0,43.0,100,1.24,4.6,5.5,231.0,238.0,16.6,28.5,25.3,25.5,25.4,0.279,0.295,0.26856903187851083,0.289,644,193,451,195.8,644,1385.3,1,3600.0,2022-02-10T12:00
67.0,22.8,35.1,0.0,1006.4,982.9,44.0,6.844188101475108,11.585168659301722,100,1.34,7.2,8.6,233.0,237.0,24.8,29.3,25.6,25.5,25.4,0.275,0.293,0.256,0.289,759,319,440,326.2,759,1374.0,1,3600.0,2022-02-10T13:00
67.0,22.9,36.0,0.0,1005.9,982.4,58.0,8.0,35.0,100,1.4,7.7,8.9,208.0,212.0,27.0,30.0,26.0,25.5,25.4,0.272,0.291,0.256,0.289,852,662,190,731.1,852,1272.3,1,3600.0,2022-02-10T14:00
65.0,22.1,33.5,0.1,1005.5,982.0,96.79848298974824,24.0,84.0,100,1.44,9.81709516682839,12.3,184.0,183.0,23.495509061427242,29.9,26.3,25.5,25.4,0.27,0.289,0.256,0.289,639,431,208,557.1,639,1087.1,1,3600.0,2022-02-10T15:00
75.0,22.3,30.5,0.0,1006.1,982.4,100.0,24.0,100.0,100,0.89,10.49801391923228,15.0,138.0,138.0,22.3,28.8,26.5,25.5,25.4,0.269,0.288,0.256,0.289,270,106,164,179.2,270,709.2472942696759,1,3577.03,2022-02-10T16:00
85.0,22.7,30.0,0.0,1007.3,983.4,99.01939514673302,36.0,81.0,100,0.5,4.899160689620829,7.7,94.0,91.68681007201532,23.0,27.7,26.6,25.5,25.4,0.269,0.287,0.256,0.289,75,1,74,2.7,75,521.3,1,0.0,2022-02-10T17:00
90.86458944957612,23.2,29.9,0.4,1007.8,983.9,45.0,0.0,25.0,100,0.29,3.3,3.7,84.0,61.0,8.3,26.8,26.6,25.5,25.4,0.271,0.286,0.2576722263572692,0.289,34,0,34,0.0,34,179.3,1,0.0,2022-02-10T18:00
86.0,22.8,30.4,0.1,1007.7,983.8,51.63772848843994,5.0,31.0,100,0.47,2.2,3.7,81.0,169.0,5.6755438611064015,27.1,27.0,25.6,25.4,0.262,0.281,0.257,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-10T19:00
86.0,22.7,30.2,0.060569807858845116,1008.5,984.6,94.0,4.0,100.0,100,0.44,2.4,2.3,200.74723023675125,246.3799256111795,2.9,26.3,26.9,25.6,25.4,0.263,0.28,0.257,0.289,0,0,0,0.0,0,10.195841806252275,0,0.20082160857098535,2022-02-10T20:00
91.0,22.6,29.0,0.1,1008.9,984.9,94.29359865415088,8.100599115434049,99.0,100,0.29,3.8,7.7,131.0,152.0,7.6,25.8,26.8,25.6,25.4,0.263,0.28,0.257,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-10T21:00
86.0,22.3,29.7,0.1,1009.4,985.5,90.0,0.0,100.0,100,0.46,2.5,2.8,98.0,130.0,4.636655402261181,25.4,26.7,25.6,25.4,0.264,0.279,0.257,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-10T22:00
96.0,22.7,28.1,0.2,1009.8,985.7,77.59784175180056,20.394164167892733,45.729403295825975,100,0.12,4.0,6.1,243.0,242.0,6.5,25.0,26.5,25.6,25.4,0.265,0.279,0.257,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-10T23:00
94.0,22.7,28.5,0.1040443376267587,1008.6,984.6,88.0,0.0,96.0,100,0.17,3.7,6.1,11.0,360.0,6.1,24.8,26.4,25.6,25.4,0.269,0.278,0.257,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-11T00:00
94.0,22.3,27.7,0.2,1007.8,983.8,37.0,0.0,11.0,100,0.16,4.5,8.0,298.09961923933366,275.0,7.9,24.4,26.2,25.6,25.4,0.27,0.278,0.257,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-11T01:00
94.0,22.2,27.5,0.0,1007.4,983.4,90.0,0.0,100.0,100,0.18,5.9,12.8,308.0,302.0,10.1,24.1,26.0,25.6,25.4,0.27,0.278,0.257,0.289,0,0,0,0.0,0,-0.6782866397770471,0,0.023252607102418485,2022-02-11T02:00
88.0,21.4,27.2,0.0,1007.0,983.0,90.0,0.0,100.0,100,0.36,6.6,14.8,331.0,317.0,11.5,23.8,25.8,25.6,25.4,0.269,0.278,0.258,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-11T03:00
82.0,20.7,27.5,0.0,1007.1,983.1,90.0,0.0,100.0,100,0.53,4.789803590328817,7.9,302.7670203509956,294.0,11.2,23.6,25.6,25.6,25.4,0.269,0.277,0.2573221555413468,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-11T04:00
81.0,20.7,28.3,0.0,1007.4,983.4,84.0,19.864272785218958,63.17232232033485,81,0.59,1.4329537441208535,1.4,72.0,180.0,5.8,23.6,25.5,25.6,25.4,0.268,0.277,0.258,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-11T05:00
89.0,21.1,26.9,0.0,1007.7,983.6,40.0,0.0,46.0,43,0.32,4.4,3.7,9.0,11.0,6.109928237604829,23.5,25.3,25.6,25.4,0.268,0.277,0.258,0.289,2,0,2,0.0,2,34.3,1,0.03434732344415461,2022-02-11T06:00
84.0,21.2,27.8,0.0,1008.6,984.6,90.0,0.0,100.0,100,0.49,5.498923184145589,10.9,338.0,326.0,6.1,24.0,25.2,25.6,25.4,0.261,0.275,0.2582640694398414,0.289,92,44,48,228.4,92,264.1,1,3466.2,2022-02-11T07:00
80.0,21.9,29.8,0.06565511922625042,1009.3,985.4,90.98059192978855,0.0,100.0,100,0.67,5.1,8.4,321.0,313.0,10.1,24.5,25.1,25.6,25.4,0.261,0.275,0.258,0.289,101,9,92,21.1,101,600.5,1,0.0,2022-02-11T08:00
76.0,21.7,30.1,0.0,1009.4,985.5,90.0,0.0,99.64511454550689,100,0.8,5.668272229617228,9.2,323.0,321.0,9.7,25.0,25.1,25.6,25.4,0.261,0.274,0.25762715436028377,0.289,152,3,149,4.7,152,899.1,1,0.0,2022-02-11T09:00
74.0,21.6,30.4,0.0,1008.9,985.1,90.0,0.20192144851645275,100.0,100,0.91,6.6,10.0,315.0,319.0,12.6,25.5,25.1,25.6,25.4,0.26,0.274,0.258,0.289,209,10,199,12.3,209,1139.6,1,0.0,2022-02-11T10:00
71.0,21.5,31.4,0.0,1008.3,984.6,90.0,0.0,100.0,100,1.03,3.2,4.8,297.0,312.0,12.6,26.0,25.2,25.6,25.4,0.259,0.273,0.258,0.289,239,21,218,22.6,239,1305.5,1,0.0,2022-02-11T11:00
73.0,21.8,31.6,0.0,1008.0,984.3,89.0,0.0,100.63577067084937,95,0.97,2.1,2.0,149.0,135.0,8.6,26.3,25.3,25.6,25.4,0.259,0.273,0.258,0.289,196,0,196,0.0,196,1385.6,1,0.0,2022-02-11T12:00
76.0,22.3,31.5,-0.03785346306960847,1007.4,983.7,91.0,1.0,99.38224787599992,100,0.86,3.7,4.7,101.0,94.0,9.4,26.5,25.4,25.6,25.4,0.258,0.272,0.258,0.289,214,8,206,8.2,214,1374.4,1,0.0,2022-02-11T13:00
74.0,22.4,32.1,0.03504226082501869,1006.4,982.7,91.0,0.5252428952378038,100.0,100,0.95,3.7,4.8,79.0,63.0,11.9,26.9,25.5,25.6,25.4,0.257,0.271,0.258,0.289,305,23,282,25.4,305,1272.7,1,1.2204050180478867,2022-02-11T14:00
73.0,22.5,32.6,0.0,1005.4,981.8,91.171410125586,-0.5082709641350529,95.0,100,1.01,2.9,2.9,173.0,180.0,10.1,27.2,25.6,25.6,25.4,0.256,0.271,0.2557023292628113,0.289,296,26,270,33.6,296,1087.2,1,0.0,2022-02-11T15:00
76.0,23.1,32.4,0.0,1005.5,981.9,100.0,21.0,99.0,100,0.88,5.9,7.0,166.0,168.0,14.0,27.4,25.8,25.6,25.4,0.255,0.27,0.258,0.289,283,80,203,135.2,283,830.8,1,2257.32,2022-02-11T16:00
83.0,23.7,31.7,0.0,1006.0,982.3,99.19169526761972,23.0,99.0,100,0.58,6.4,10.0,137.0,128.0,14.0,27.0,25.9,25.6,25.4,0.254,0.269,0.258,0.289,144,27,117,72.8,144,520.9,1,421.96733614551243,2022-02-11T17:00
93.0,23.9,30.5,0.0,1006.9,983.0,97.0,29.0,81.53385312665422,100,0.23,3.6008414228983376,6.0,121.16810147074969,123.0,12.2,26.4,25.9,25.6,25.4,0.254,0.269,0.258,0.289,36,4,32,24.6,36,178.5,1,0.0,2022-02-11T18:00
91.0,23.1,29.4,0.22030269091530527,1007.9,984.0,100.0,28.0,79.0,100,0.3,5.225960515842417,10.5,96.0,106.0,5.8,26.7,26.4,25.6,25.4,0.248,0.264,0.257,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-11T19:00
79.94303080284098,21.7,30.2,0.0,1008.3,984.5,75.0,30.15426473376811,28.0,100,0.6515565562838849,3.4927319568856765,5.9,204.0,128.0,7.9,26.1,26.4,25.6,25.4,0.248,0.264,0.257,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-11T20:00
77.0,21.5,30.4,0.0,1008.6,984.7,72.0,32.0,22.0,100,0.76,0.5,2.2,315.0,146.9751926991591,4.3,25.5,26.3,25.6,25.4,0.248,0.264,0.257,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-11T21:00
87.0,22.1,29.1,0.0,1009.0,985.0,71.0,26.0,29.0,100,0.41,2.7,1.1,293.0,252.0,3.6,25.2,26.2,25.6,25.4,0.248,0.264,0.257,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-11T22:00
82.0,21.7,29.7,0.08284679167818547,1008.9,984.99776872069,60.0,15.0,27.0,100,0.58,0.8,2.2,333.0,99.0,4.0,24.8,26.1,25.6,25.4,0.248,0.263,0.256,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-11T23:00
89.0,21.8,28.0,0.0,1008.1,984.1,49.0,6.0,23.0,100,0.31,3.6,4.3,6.0,48.0,6.110274001045715,24.6,26.0,25.6,25.4,0.248,0.263,0.256,0.289,0,0,0,0.0,0,-0.17234619052652664,0,0.0,2022-02-12T00:00
87.0,21.5,28.1,0.06932223800090259,1008.0,984.0,61.0,19.0,25.0,97,0.39,3.1,2.7,324.0,247.0,5.04298739298716,24.3,25.8,25.6,25.4,0.248,0.263,0.256,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-12T01:00
91.0,21.3,26.7,0.0,1007.2,983.1,46.34396195069128,0.0,24.0,100,0.25,5.1,5.9,356.0,349.0,6.1,24.0,25.7,25.6,25.4,0.248,0.263,0.256,0.289,0,0,0,0.0,0,-0.2790441520317735,0,0.0,2022-02-12T02:00
81.0,21.1,28.7,-0.013741408814304025,1006.9,983.0,36.0,1.0,7.118779351945744,100,0.6,2.2,3.4,9.0,302.0,6.1,23.7,25.5,25.6,25.4,0.248,0.262,0.256,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-12T03:00
91.0,20.9,26.1,0.0,1007.0,982.9,58.0,1.0,46.0,100,0.25,5.1,3.8,94.0,131.0,5.0,23.5,25.4,25.6,25.4,0.248,0.262,0.256,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-12T04:00
90.0,21.0,26.3,0.0,1006.9,982.8,30.0,0.0,0.0,100,0.27,5.0,8.7,69.0,95.0,7.6,23.4,25.2,25.6,25.4,0.248,0.262,0.256,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-12T05:00
87.0,20.9,27.1,0.0,1007.0,983.0,31.0,0.18819732254858346,1.0,100,0.3689004876789446,2.3,4.3,39.0,135.36708914281752,7.6,23.3,25.1,25.6,25.4,0.248,0.262,0.256,0.289,2,0,2,0.0,2,33.7,1,0.0,2022-02-12T06:00
80.0,21.7,29.7,0.0,1007.7,983.8,40.0,0.0,16.0,100,0.63,2.6,4.7,34.0,67.0,3.6,23.8,24.9,25.6,25.4,0.252,0.264,0.257,0.289,69,3,66,15.6,69,263.2,1,0.0,2022-02-12T07:00
78.0,22.5,31.8,0.0,1008.3,984.5,37.0,1.5497921386906555,9.239837621708956,100,0.76,0.5,0.4,225.0,360.0,8.3,25.3,24.9,25.6,25.4,0.251,0.263,0.257,0.289,326,186,140,435.3,326,600.0,1,3600.0,2022-02-12T08:00
77.0,23.3,33.5,0.061435600049897336,1008.2,984.5,44.0,0.0,24.0,100,0.87,1.1,0.7,180.0,180.0,10.8,26.9,25.0,25.6,25.4,0.249,0.262,0.256,0.289,570,406,164,634.2,570,898.9,1,3600.0,2022-02-12T09:00
72.0,23.1,34.5,0.0,1007.8,984.2,53.0,13.275345534577234,17.744003111740398,100,1.12,2.8,2.8,220.0,230.0,15.809780181132762,28.2,25.2,25.6,25.4,0.247,0.261,0.256,0.289,652,332,320,409.1,652,1139.6,1,3600.0,2022-02-12T10:00
64.0,22.3,35.4,0.0,1007.0,983.5,64.0,6.0,48.0,100,1.49,7.2,9.4,267.0,277.0,18.7,29.2,25.5,25.6,25.4,0.244,0.26,0.256,0.289,817,611,206,657.0,817,1305.8,1,3600.0,2022-02-12T11:00
63.0,22.3,35.5,0.0,1006.5,983.0,48.0,12.0,11.49429739339858,100,1.6,9.8,12.1,253.0,258.0,23.7391349868027,29.9,25.9,25.6,25.4,0.24,0.258,0.255,0.289,830,438,392,443.7,830,1355.7799820611804,1,3600.0,2022-02-12T12:00
70.07150333043485,23.0,34.8,0.0,1005.8,982.3,63.0,17.0,29.0,100,1.22,9.856639485092021,12.2,247.0,251.0,26.6,30.4,26.2,25.6,25.4,0.237,0.257,0.255,0.289,839,621,218,634.3,839,1374.8,1,3600.0,2022-02-12T13:00
75.0,23.2,33.6,5.7,1005.1,981.5,78.84319066769943,17.0,57.0,100,0.95,4.0,5.4,265.0,274.0,24.5,29.8,26.5,25.6,25.4,0.302,0.258,0.255,0.289,624,357,267,393.8,624,1272.9,1,3600.0,2022-02-12T14:00
85.0,22.8,30.0,2.1,1005.5,981.7840244960154,100.0,35.0,100.0,100,0.51,7.2,9.5,233.0,241.0,22.0,28.4,26.7,25.6,25.4,0.315,0.261,0.25276704482465845,0.289,283,61,222,78.8,283,1087.3,1,563.16,2022-02-12T15:00
89.0,23.2,30.4,0.5,1005.5,981.7796175770401,100.0,49.12199979706574,100.0,100,0.36,2.9,4.1,240.0,255.0,13.043662527808268,27.0,26.7,25.6,25.4,0.309,0.264,0.255,0.289,80,0,80,0.0,80,830.6,1,0.0,2022-02-12T16:00
89.0,23.5,30.7,0.5,1006.1,982.3,85.0,4.3597322938946075,82.0,100,0.35,3.7,4.1,119.0,105.0,8.6,26.5,26.7,25.6,25.4,0.307,0.267,0.255,0.289,91,1,90,2.7,91,520.3,1,0.0,2022-02-12T17:00
95.0,23.9,30.5,0.4043912219531561,1006.6,982.7,67.0,2.0,58.0,100,0.16,2.3,4.7,108.0,86.0,8.594355477105228,25.9,26.6,25.6,25.4,0.304,0.269,0.255,0.289,32,2,30,12.3,32,177.6,1,0.0,2022-02-12T18:00
92.0,23.5,30.3,0.1,1006.9,982.9948892065206,75.04448624196961,7.0,67.0,100,0.26,3.6,5.5,323.0,302.0,4.0,27.1,26.8,25.6,25.4,0.241,0.243,0.252,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-12T19:00
93.0,23.4,29.8,0.5,1007.6,983.7,68.0,2.0,61.0,100,0.21,2.9,8.4,353.0,320.0,7.2,26.1,26.8,25.7,25.4,0.245,0.243,0.252,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-12T20:00
94.0,23.3,29.5,0.2,1007.8,983.8,61.351927848337446,7.0,42.0,100,0.18,3.3,7.9,244.50974309030153,357.0,7.2,25.3,26.7,25.7,25.4,0.247,0.243,0.251,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-12T21:00
88.0,22.6,29.7,0.0,1007.9,984.0,90.0,2.35326292738926,100.0,100,0.37,2.5,3.8,360.0,319.0,5.261871458779589,24.9,26.5,25.7,25.4,0.247,0.243,0.250396125623108,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-12T22:00
87.0,22.5,29.8,0.0,1008.1,984.2,53.0,8.0,26.51474373361744,100,0.41,1.8,1.4,101.0,90.0,2.9,24.6,26.4,25.7,25.4,0.246,0.243,0.251,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-12T23:00
95.0,22.7,28.3,0.0,1007.2,983.2,48.217752165948845,11.0,13.0,100,0.15,3.8,6.7,92.07302484602499,106.0,6.8,24.4,26.2,25.7,25.4,0.246,0.243,0.251,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-13T00:00
96.0,22.1,27.0,0.0,1006.9,982.8,55.0,6.0,33.0,100,0.11307030925426069,4.9,9.7,107.0,117.0,8.3,24.0,26.0,25.7,25.4,0.245,0.243,0.251,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-13T01:00
92.0,22.3,28.5,0.0,1006.3,982.3,68.41285651339716,0.0,64.0,100,0.24,2.2,3.2,81.0,117.0,4.41280234335784,23.7,25.8,25.7,25.4,0.245,0.243,0.251,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-13T02:00
96.0,22.0,27.1,0.0,1006.2,982.2,100.0,15.0,99.02362497392956,100,0.12,4.2,7.2,110.0,108.0,6.970267586722392,23.6,25.7,25.7,25.4,0.245,0.243,0.251,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-13T03:00
96.0,22.4,27.8,0.0,1006.1,982.110610470208,100.0,54.0,45.0,100,0.13,3.6,8.8,90.0,100.55512585663624,7.552483318282929,23.6,25.5,25.7,25.4,0.244,0.243,0.251,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-13T04:00
95.90540211381483,22.0,26.9,0.0,1006.4,982.4,81.0,15.0,62.0,100,0.12,5.5,7.6,113.0,85.0,7.6,23.5,25.3,25.7,25.4,0.244,0.243,0.251,0.289,0,0,0,0.0,0,0.0,0,0.0,2022-02-13T05:00
92.0,22.4,28.7,0.0,1007.0,983.0,47.0,12.0,10.0,100,0.23,2.6937127013456865,3.7,304.0,11.0,6.5,23.3,25.2,25.7,25.4,0.244,0.243,0.251,0.289,3,0,3,0.0,3,33.3,1,0.0,2022-02-13T06:00
90.0,22.8,29.7,0.0,1007.3,983.4,43.0,1.0,20.0,100,0.32,1.5,2.3,194.0,180.91793909352245,7.536789740211358,24.4,25.0,25.7,25.4,0.283,0.248,0.24878781898148336,0.289,79,8,71,41.6,79,262.4,1,0.0,2022-02-13T07:00
91.0,23.7,30.7,0.0,1007.8,983.9,33.62110171679595,1.0,4.0,100,0.28,3.3,3.2,186.0,180.0,11.5,25.2,25.0,25.6,25.4,0.28,0.249,0.251,0.289,189,32,157,74.9,189,599.5,1,447.84,2022-02-13T08:00
88.0,24.6,32.4,0.0,1007.8,984.0,69.81001593807125,18.444246502535105,42.0,100,0.42,5.36823761542807,6.8,254.0,270.0,15.5,26.5,25.1,25.6,25.4,0.276,0.249,0.251,0.289,417,158,259,246.8,417,970.7200788994629,1,3600.0,2022-02-13T09:00
75.0,23.6,32.8,-0.010069385997161411,1007.4,983.8,36.0,6.0,2.581575296423915,100,0.97,10.5,13.6,274.0,281.0,22.7,27.5,25.3,25.6,25.4,0.273,0.25,0.25,0.289,538,189,349,232.8,538,1139.7,1,3600.0,2022-02-13T10:00
69.93240323223431,22.6,32.5,0.5367167956867362,1007.3,983.7,85.98885340065561,7.6924086491100825,80.0,100,1.19,9.540975219799085,12.2,265.24713147140295,272.0,23.0,27.9,25.5,25.6,25.4,0.27,0.25,0.25085731039799286,0.289,520,148,372,159.1,520,1302.009958863817,1,2971.96,2022-02-13T11:00
72.0,22.8,32.6,0.0,1006.6,982.9847874673004,55.0,11.675434804854072,25.0,100,1.1,8.3,10.3,252.0,258.0,22.3,28.3,25.7,25.6,25.4,0.267,0.249,0.25,0.289,521,171,350,173.1,521,1386.3,1,3394.21,2022-02-13T12:00
71.0,22.9,33.4,0.0,1005.6,982.0,58.62661872504373,16.0,12.0,100,1.16,6.6,7.9,239.40573188663345,246.0,20.2,28.8,25.9,25.6,25.4,0.264,0.249,0.25,0.289,585,175,410,178.6,585,1375.0,1,3559.07,2022-02-13T13:00
72.0,23.2,33.7,0.0,1004.7,981.2,50.96148042019436,11.0,18.0,100,1.11954046694653,5.7,6.9,215.0,219.0,18.308645736786634,29.2,26.2,25.6,25.4,0.26,0.248,0.249,0.288,576,176,400,194.0,576,1273.0,1,3600.0,2022-02-13T14:00
80.0,22.7,30.9,3.4,1005.1,981.4,100.0,100.0,39.0,100,0.69,5.7,7.3,150.9185412205707,147.0,16.6,28.2,26.3,25.6,25.4,0.297,0.248,0.249,0.288,232,18,214,23.2,232,1087.2,1,-0.16467830939629993,2022-02-13T15:00
